Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
1161.838,-83.286,-83.224,-83.112,-83.273,-83.292,-83.340,-83.215,-83.423,-83.328,-83.438,-83.374,-83.331,-83.252,-83.194,-83.215,-83.038,-82.434,-82.187
1161.938,-83.154,-83.234,-83.115,-83.334,-83.429,-83.362,-83.353,-83.426,-83.340,-83.423,-83.292,-83.395,-83.362,-83.286,-83.255,-82.944,-82.465,-82.211
1162.038,-83.243,-83.279,-83.047,-83.344,-83.325,-83.276,-83.466,-83.337,-83.365,-83.350,-83.423,-83.234,-83.310,-83.127,-83.237,-82.977,-82.385,-82.153
1162.138,-83.240,-83.197,-83.206,-83.319,-83.243,-83.423,-83.353,-83.356,-83.435,-83.395,-83.362,-83.389,-83.286,-83.267,-83.194,-83.023,-82.495,-82.166
1162.238,-83.197,-83.292,-83.078,-83.295,-83.392,-83.490,-83.310,-83.347,-83.340,-83.356,-83.405,-83.240,-83.334,-83.224,-83.270,-82.919,-82.416,-82.208
1162.338,-83.261,-83.258,-83.072,-83.316,-83.377,-83.322,-83.228,-83.459,-83.374,-83.469,-83.307,-83.383,-83.282,-83.209,-83.173,-83.078,-82.449,-82.129
1162.438,-83.191,-83.261,-83.109,-83.405,-83.459,-83.350,-83.362,-83.398,-83.350,-83.401,-83.429,-83.276,-83.365,-83.243,-83.331,-82.986,-82.440,-82.211
1162.537,-83.209,-83.200,-83.203,-83.307,-83.292,-83.295,-83.374,-83.347,-83.435,-83.444,-83.362,-83.304,-83.325,-83.170,-83.246,-82.965,-82.431,-82.141
1162.637,-83.246,-83.224,-83.182,-83.350,-83.301,-83.545,-83.380,-83.383,-83.408,-83.328,-83.313,-83.334,-83.344,-83.298,-83.194,-83.005,-82.562,-82.196
1162.737,-83.154,-83.353,-83.163,-83.206,-83.313,-83.356,-83.322,-83.377,-83.353,-83.450,-83.368,-83.270,-83.298,-83.224,-83.286,-82.996,-82.468,-82.230
1162.837,-83.307,-83.264,-83.078,-83.319,-83.450,-83.417,-83.362,-83.398,-83.414,-83.450,-83.322,-83.359,-83.270,-83.249,-83.197,-83.054,-82.437,-82.135
1162.937,-83.224,-83.270,-83.078,-83.322,-83.331,-83.350,-83.411,-83.298,-83.368,-83.414,-83.405,-83.286,-83.398,-83.234,-83.307,-82.959,-82.523,-82.193
1163.037,-83.328,-83.127,-83.218,-83.350,-83.389,-83.389,-83.383,-83.450,-83.447,-83.408,-83.340,-83.344,-83.267,-83.185,-83.261,-82.938,-82.419,-82.187
1163.137,-83.154,-83.301,-83.167,-83.261,-83.295,-83.368,-83.386,-83.374,-83.273,-83.356,-83.417,-83.368,-83.344,-83.292,-83.179,-83.035,-82.449,-82.114
1163.237,-83.191,-83.252,-83.118,-83.328,-83.420,-83.353,-83.310,-83.450,-83.417,-83.426,-83.368,-83.313,-83.310,-83.200,-83.255,-82.996,-82.492,-82.187
1163.337,-83.194,-83.337,-83.142,-83.243,-83.334,-83.365,-83.411,-83.319,-83.417,-83.337,-83.273,-83.337,-83.347,-83.194,-83.194,-83.005,-82.397,-82.095
1163.437,-83.289,-83.160,-83.194,-83.392,-83.337,-83.344,-83.334,-83.414,-83.401,-83.459,-83.377,-83.276,-83.414,-83.255,-83.221,-83.011,-82.486,-82.101
1163.536,-83.167,-83.307,-83.182,-83.258,-83.304,-83.429,-83.426,-83.356,-83.368,-83.383,-83.282,-83.389,-83.282,-83.185,-83.246,-82.922,-82.501,-82.181
1163.636,-83.209,-83.264,-83.167,-83.353,-83.368,-83.331,-83.334,-83.389,-83.347,-83.398,-83.356,-83.334,-83.368,-83.252,-83.163,-83.044,-82.382,-82.129
1163.736,-83.224,-83.325,-83.151,-83.270,-83.380,-83.456,-83.411,-83.420,-83.450,-83.450,-83.365,-83.316,-83.331,-83.264,-83.301,-83.023,-82.507,-82.077
1163.836,-83.319,-83.243,-83.102,-83.328,-83.377,-83.356,-83.340,-83.359,-83.328,-83.325,-83.362,-83.374,-83.279,-83.179,-83.267,-82.953,-82.465,-82.190
1163.936,-83.237,-83.249,-83.188,-83.405,-83.456,-83.423,-83.316,-83.432,-83.411,-83.469,-83.405,-83.264,-83.377,-83.261,-83.167,-83.054,-82.388,-82.132
1164.036,-83.286,-83.240,-83.090,-83.307,-83.298,-83.380,-83.401,-83.334,-83.386,-83.368,-83.331,-83.328,-83.337,-83.148,-83.209,-83.011,-82.498,-82.111
1164.136,-83.206,-83.221,-83.234,-83.392,-83.408,-83.377,-83.279,-83.459,-83.383,-83.356,-83.307,-83.350,-83.380,-83.157,-83.252,-82.944,-82.449,-82.230
1164.236,-83.289,-83.334,-83.090,-83.325,-83.337,-83.420,-83.417,-83.420,-83.408,-83.441,-83.377,-83.252,-83.386,-83.246,-83.160,-83.005,-82.422,-82.169
1164.336,-83.301,-83.209,-83.133,-83.368,-83.401,-83.328,-83.334,-83.362,-83.362,-83.362,-83.282,-83.337,-83.295,-83.194,-83.194,-82.968,-82.446,-82.083
1164.436,-83.228,-83.273,-83.157,-83.279,-83.350,-83.401,-83.328,-83.511,-83.456,-83.401,-83.417,-83.392,-83.328,-83.160,-83.264,-82.947,-82.526,-82.202
1164.535,-83.282,-83.255,-83.127,-83.316,-83.337,-83.350,-83.405,-83.325,-83.386,-83.438,-83.347,-83.246,-83.374,-83.264,-83.118,-83.035,-82.434,-82.184
1164.635,-83.200,-83.267,-83.191,-83.365,-83.426,-83.365,-83.337,-83.472,-83.350,-83.362,-83.282,-83.371,-83.325,-83.258,-83.176,-83.038,-82.404,-82.150
1164.735,-83.292,-83.273,-83.084,-83.295,-83.286,-83.401,-83.478,-83.426,-83.469,-83.447,-83.398,-83.344,-83.328,-83.170,-83.286,-83.002,-82.498,-82.141
1164.835,-83.197,-83.246,-83.255,-83.417,-83.411,-83.298,-83.389,-83.328,-83.383,-83.386,-83.356,-83.289,-83.395,-83.200,-83.188,-82.956,-82.468,-82.242
1164.935,-83.249,-83.328,-83.124,-83.276,-83.392,-83.453,-83.374,-83.469,-83.426,-83.325,-83.286,-83.371,-83.347,-83.221,-83.130,-83.038,-82.446,-82.159
1165.035,-83.292,-83.228,-83.136,-83.325,-83.377,-83.414,-83.411,-83.438,-83.435,-83.459,-83.398,-83.380,-83.350,-83.170,-83.289,-82.980,-82.404,-82.077
1165.135,-83.218,-83.337,-83.194,-83.334,-83.420,-83.292,-83.316,-83.392,-83.282,-83.420,-83.353,-83.276,-83.447,-83.102,-83.212,-82.883,-82.501,-82.150
1165.235,-83.350,-83.240,-83.078,-83.325,-83.344,-83.441,-83.420,-83.481,-83.435,-83.350,-83.298,-83.286,-83.386,-83.234,-83.163,-82.916,-82.458,-82.211
1165.335,-83.231,-83.212,-83.221,-83.423,-83.411,-83.325,-83.408,-83.377,-83.456,-83.456,-83.398,-83.362,-83.289,-83.157,-83.136,-83.011,-82.401,-82.083
1165.435,-83.240,-83.319,-83.154,-83.295,-83.353,-83.328,-83.340,-83.347,-83.316,-83.426,-83.374,-83.307,-83.395,-83.093,-83.264,-83.032,-82.355,-82.111
1165.534,-83.286,-83.206,-83.139,-83.377,-83.344,-83.426,-83.453,-83.408,-83.432,-83.356,-83.267,-83.255,-83.408,-83.109,-83.237,-82.919,-82.465,-82.211
1165.634,-83.212,-83.246,-83.197,-83.463,-83.444,-83.301,-83.386,-83.344,-83.438,-83.392,-83.331,-83.353,-83.316,-83.148,-83.179,-82.986,-82.388,-82.111
1165.734,-83.325,-83.237,-83.124,-83.304,-83.368,-83.347,-83.322,-83.414,-83.301,-83.420,-83.395,-83.362,-83.261,-83.115,-83.167,-83.032,-82.465,-82.166
1165.834,-83.252,-83.182,-83.228,-83.380,-83.353,-83.386,-83.423,-83.447,-83.435,-83.307,-83.264,-83.279,-83.340,-83.133,-83.261,-82.950,-82.382,-82.101
1165.934,-83.224,-83.316,-83.191,-83.414,-83.411,-83.350,-83.362,-83.359,-83.377,-83.398,-83.310,-83.267,-83.459,-83.093,-83.157,-83.026,-82.458,-82.196
1166.034,-83.365,-83.255,-83.096,-83.267,-83.340,-83.380,-83.353,-83.377,-83.334,-83.444,-83.368,-83.383,-83.368,-83.139,-83.234,-82.886,-82.425,-82.166
1166.134,-83.191,-83.264,-83.258,-83.392,-83.353,-83.389,-83.426,-83.484,-83.337,-83.368,-83.408,-83.331,-83.295,-83.072,-83.209,-82.974,-82.471,-82.224
1166.234,-83.289,-83.316,-83.118,-83.340,-83.420,-83.316,-83.374,-83.359,-83.435,-83.322,-83.255,-83.356,-83.444,-83.176,-83.136,-82.898,-82.382,-82.141
1166.334,-83.316,-83.240,-83.139,-83.307,-83.307,-83.392,-83.383,-83.359,-83.331,-83.493,-83.307,-83.206,-83.380,-83.078,-83.115,-83.023,-82.498,-82.092
1166.434,-83.234,-83.231,-83.240,-83.423,-83.377,-83.435,-83.380,-83.438,-83.301,-83.401,-83.466,-83.347,-83.334,-83.102,-83.206,-82.904,-82.397,-82.193
1166.533,-83.310,-83.365,-83.124,-83.337,-83.411,-83.340,-83.405,-83.435,-83.429,-83.325,-83.380,-83.279,-83.401,-83.066,-83.118,-82.938,-82.379,-82.193
1166.633,-83.322,-83.218,-83.139,-83.292,-83.331,-83.325,-83.337,-83.362,-83.426,-83.368,-83.194,-83.313,-83.298,-83.139,-83.151,-82.980,-82.480,-82.086
1166.733,-83.264,-83.206,-83.221,-83.423,-83.383,-83.444,-83.408,-83.438,-83.258,-83.472,-83.353,-83.310,-83.322,-83.035,-83.163,-83.017,-82.452,-82.117
1166.833,-83.328,-83.304,-83.167,-83.356,-83.472,-83.438,-83.429,-83.475,-83.331,-83.478,-83.408,-83.279,-83.295,-83.118,-83.185,-82.922,-82.410,-82.166
1166.933,-83.316,-83.252,-83.157,-83.328,-83.392,-83.331,-83.347,-83.362,-83.447,-83.270,-83.276,-83.319,-83.295,-83.084,-83.234,-82.941,-82.407,-82.098
1167.033,-83.255,-83.221,-83.203,-83.359,-83.337,-83.398,-83.389,-83.310,-83.469,-83.353,-83.353,-83.325,-83.328,-83.038,-83.185,-82.932,-82.462,-82.129
1167.133,-83.270,-83.310,-83.228,-83.447,-83.408,-83.429,-83.432,-83.395,-83.261,-83.417,-83.282,-83.264,-83.237,-83.060,-83.185,-82.919,-82.358,-82.199
1167.233,-83.307,-83.310,-83.157,-83.273,-83.389,-83.319,-83.414,-83.566,-83.401,-83.362,-83.392,-83.307,-83.279,-83.029,-83.218,-82.965,-82.449,-82.169
1167.333,-83.270,-83.206,-83.221,-83.301,-83.350,-83.322,-83.325,-83.322,-83.441,-83.411,-83.310,-83.270,-83.328,-83.020,-83.203,-82.962,-82.489,-82.169
1167.433,-83.337,-83.252,-83.200,-83.408,-83.353,-83.398,-83.414,-83.295,-83.337,-83.328,-83.359,-83.295,-83.249,-83.029,-83.197,-82.947,-82.401,-82.227
1167.532,-83.356,-83.331,-83.139,-83.322,-83.423,-83.435,-83.356,-83.414,-83.444,-83.392,-83.353,-83.389,-83.279,-83.102,-83.215,-82.980,-82.449,-82.135
1167.632,-83.246,-83.234,-83.142,-83.255,-83.344,-83.344,-83.368,-83.371,-83.359,-83.359,-83.267,-83.243,-83.365,-83.038,-83.240,-83.044,-82.413,-82.181
1167.732,-83.246,-83.264,-83.212,-83.380,-83.334,-83.212,-83.337,-83.405,-83.401,-83.398,-83.356,-83.249,-83.356,-83.014,-83.197,-82.910,-82.346,-82.153
1167.832,-83.331,-83.264,-83.231,-83.453,-83.328,-83.401,-83.456,-83.371,-83.325,-83.414,-83.383,-83.353,-83.255,-83.090,-83.224,-83.011,-82.462,-82.169
1167.932,-83.337,-83.267,-83.200,-83.307,-83.398,-83.380,-83.398,-83.368,-83.414,-83.307,-83.243,-83.252,-83.304,-83.020,-83.209,-82.928,-82.388,-82.306
1168.032,-83.246,-83.273,-83.139,-83.237,-83.322,-83.334,-83.420,-83.386,-83.398,-83.392,-83.261,-83.261,-83.298,-83.029,-83.142,-82.870,-82.458,-82.104
1168.132,-83.258,-83.319,-83.173,-83.389,-83.380,-83.347,-83.316,-83.392,-83.298,-83.435,-83.298,-83.307,-83.304,-83.041,-83.273,-82.974,-82.419,-82.175
1168.232,-83.356,-83.261,-83.102,-83.316,-83.359,-83.307,-83.392,-83.313,-83.359,-83.328,-83.292,-83.261,-83.313,-82.996,-83.139,-82.996,-82.315,-82.108
1168.332,-83.286,-83.261,-83.197,-83.350,-83.304,-83.350,-83.331,-83.392,-83.423,-83.362,-83.255,-83.194,-83.350,-83.020,-83.249,-82.974,-82.480,-82.242
1168.432,-83.139,-83.264,-83.228,-83.289,-83.334,-83.398,-83.371,-83.395,-83.298,-83.401,-83.301,-83.258,-83.310,-82.986,-83.218,-82.889,-82.455,-82.199
1168.531,-83.240,-83.356,-83.167,-83.328,-83.401,-83.334,-83.353,-83.340,-83.347,-83.310,-83.313,-83.243,-83.292,-83.093,-83.105,-82.962,-82.535,-82.193
1168.631,-83.313,-83.206,-83.203,-83.289,-83.301,-83.456,-83.347,-83.377,-83.426,-83.350,-83.240,-83.228,-83.255,-83.081,-83.154,-82.971,-82.486,-82.126
1168.731,-83.215,-83.313,-83.182,-83.334,-83.389,-83.337,-83.432,-83.389,-83.347,-83.383,-83.322,-83.234,-83.392,-82.922,-83.212,-83.017,-82.465,-82.205
1168.831,-83.286,-83.240,-83.173,-83.279,-83.325,-83.353,-83.395,-83.328,-83.344,-83.340,-83.276,-83.182,-83.313,-83.023,-83.243,-82.932,-82.355,-82.162
1168.931,-83.252,-83.334,-83.224,-83.331,-83.313,-83.432,-83.362,-83.319,-83.359,-83.279,-83.316,-83.286,-83.255,-83.008,-83.124,-82.977,-82.486,-82.211
1169.031,-83.282,-83.252,-83.136,-83.313,-83.368,-83.359,-83.359,-83.432,-83.331,-83.313,-83.276,-83.289,-83.289,-83.084,-83.145,-82.935,-82.446,-82.144
1169.131,-83.261,-83.304,-83.197,-83.289,-83.328,-83.344,-83.414,-83.340,-83.316,-83.289,-83.249,-83.194,-83.255,-82.925,-83.182,-83.011,-82.462,-82.217
1169.231,-83.261,-83.304,-83.258,-83.298,-83.289,-83.371,-83.313,-83.322,-83.389,-83.301,-83.411,-83.224,-83.371,-82.977,-83.182,-82.898,-82.419,-82.150
1169.331,-83.319,-83.194,-83.182,-83.350,-83.362,-83.371,-83.362,-83.417,-83.353,-83.289,-83.234,-83.264,-83.218,-82.910,-83.139,-82.950,-82.373,-82.187
1169.431,-83.209,-83.234,-83.148,-83.298,-83.356,-83.328,-83.395,-83.380,-83.371,-83.313,-83.273,-83.353,-83.282,-83.047,-83.157,-82.883,-82.428,-82.144
1169.530,-83.264,-83.264,-83.234,-83.325,-83.316,-83.313,-83.350,-83.313,-83.350,-83.441,-83.200,-83.270,-83.258,-82.971,-83.139,-82.996,-82.349,-82.257
1169.630,-83.334,-83.240,-83.200,-83.411,-83.353,-83.408,-83.347,-83.426,-83.279,-83.282,-83.371,-83.267,-83.249,-83.047,-83.115,-82.898,-82.443,-82.181
1169.730,-83.194,-83.228,-83.191,-83.292,-83.392,-83.347,-83.401,-83.310,-83.459,-83.340,-83.313,-83.228,-83.246,-82.977,-83.221,-83.011,-82.364,-82.190
1169.830,-83.200,-83.276,-83.188,-83.298,-83.282,-83.356,-83.340,-83.359,-83.359,-83.289,-83.337,-83.295,-83.185,-83.011,-83.163,-82.935,-82.462,-82.245
1169.930,-83.307,-83.249,-83.221,-83.356,-83.368,-83.337,-83.344,-83.331,-83.307,-83.447,-83.194,-83.298,-83.191,-83.020,-83.218,-82.925,-82.367,-82.144
1170.030,-83.301,-83.200,-83.109,-83.292,-83.377,-83.267,-83.307,-83.429,-83.261,-83.307,-83.316,-83.228,-83.167,-82.965,-83.096,-82.898,-82.410,-82.251
1170.130,-83.182,-83.286,-83.167,-83.258,-83.273,-83.359,-83.392,-83.298,-83.356,-83.328,-83.273,-83.240,-83.191,-83.072,-83.212,-82.901,-82.434,-82.120
1170.230,-83.255,-83.237,-83.194,-83.344,-83.334,-83.295,-83.463,-83.258,-83.322,-83.224,-83.371,-83.182,-83.121,-83.020,-83.151,-82.977,-82.416,-82.254
1170.330,-83.310,-83.157,-83.160,-83.240,-83.292,-83.469,-83.221,-83.389,-83.401,-83.359,-83.258,-83.292,-83.173,-83.063,-83.173,-82.870,-82.483,-82.184
1170.430,-83.221,-83.279,-83.154,-83.307,-83.380,-83.273,-83.316,-83.383,-83.228,-83.337,-83.331,-83.206,-83.109,-82.935,-83.170,-82.968,-82.388,-82.239
1170.529,-83.228,-83.264,-83.127,-83.313,-83.441,-83.252,-83.295,-83.392,-83.292,-83.368,-83.224,-83.249,-83.206,-83.054,-83.075,-82.928,-82.407,-82.260
1170.629,-83.249,-83.188,-83.209,-83.389,-83.279,-83.319,-83.426,-83.261,-83.353,-83.243,-83.298,-83.163,-83.182,-82.950,-83.255,-82.962,-82.397,-82.141
1170.729,-83.130,-83.276,-83.246,-83.240,-83.334,-83.362,-83.340,-83.334,-83.392,-83.350,-83.258,-83.286,-83.127,-82.938,-83.124,-82.977,-82.367,-82.275
1170.829,-83.209,-83.279,-83.151,-83.209,-83.310,-83.386,-83.328,-83.328,-83.261,-83.289,-83.344,-83.261,-83.136,-83.057,-83.197,-82.898,-82.483,-82.214
1170.929,-83.200,-83.304,-83.160,-83.347,-83.435,-83.340,-83.255,-83.377,-83.298,-83.362,-83.289,-83.237,-83.154,-83.008,-83.179,-83.002,-82.422,-82.224
1171.029,-83.340,-83.118,-83.041,-83.313,-83.282,-83.261,-83.377,-83.289,-83.295,-83.292,-83.228,-83.307,-83.231,-83.060,-83.124,-82.932,-82.458,-82.257
1171.129,-83.173,-83.206,-83.279,-83.377,-83.307,-83.301,-83.276,-83.350,-83.383,-83.304,-83.273,-83.215,-83.081,-83.023,-83.258,-82.956,-82.404,-82.190
1171.229,-83.151,-83.163,-83.188,-83.209,-83.261,-83.316,-83.356,-83.328,-83.279,-83.328,-83.200,-83.337,-83.124,-82.999,-83.136,-82.950,-82.385,-82.236
1171.329,-83.157,-83.304,-83.212,-83.328,-83.405,-83.356,-83.228,-83.380,-83.350,-83.224,-83.331,-83.179,-83.066,-83.069,-83.157,-82.904,-82.443,-82.245
1171.429,-83.224,-83.289,-83.136,-83.313,-83.258,-83.267,-83.362,-83.307,-83.289,-83.356,-83.240,-83.273,-83.090,-82.977,-83.173,-82.993,-82.416,-82.150
1171.528,-83.258,-83.209,-83.246,-83.353,-83.344,-83.310,-83.298,-83.261,-83.340,-83.279,-83.337,-83.246,-83.218,-83.060,-83.093,-82.892,-82.391,-82.297
1171.628,-83.182,-83.157,-83.176,-83.276,-83.212,-83.273,-83.356,-83.356,-83.347,-83.374,-83.279,-83.246,-83.044,-83.005,-83.212,-82.886,-82.477,-82.190
1171.728,-83.142,-83.301,-83.224,-83.255,-83.365,-83.389,-83.307,-83.255,-83.344,-83.322,-83.215,-83.298,-83.112,-83.023,-83.130,-83.005,-82.385,-82.227
1171.828,-83.215,-83.228,-83.105,-83.289,-83.322,-83.313,-83.307,-83.365,-83.344,-83.295,-83.331,-83.197,-83.096,-83.069,-83.121,-82.928,-82.388,-82.294
1171.928,-83.255,-83.221,-83.209,-83.298,-83.362,-83.362,-83.383,-83.221,-83.261,-83.371,-83.209,-83.221,-83.081,-82.980,-83.179,-82.910,-82.492,-82.214
1172.028,-83.252,-83.145,-83.127,-83.331,-83.316,-83.252,-83.301,-83.337,-83.411,-83.279,-83.206,-83.249,-83.176,-83.017,-83.099,-83.017,-82.428,-82.227
1172.128,-83.124,-83.255,-83.215,-83.289,-83.267,-83.359,-83.401,-83.313,-83.386,-83.362,-83.231,-83.182,-83.118,-83.008,-83.090,-82.925,-82.431,-82.306
1172.228,-83.182,-83.148,-83.203,-83.304,-83.371,-83.307,-83.261,-83.301,-83.359,-83.295,-83.157,-83.325,-83.087,-82.953,-83.228,-82.962,-82.504,-82.169
1172.328,-83.124,-83.243,-83.191,-83.228,-83.261,-83.298,-83.368,-83.356,-83.371,-83.359,-83.261,-83.252,-83.139,-83.047,-83.127,-82.993,-82.382,-82.233
1172.428,-83.240,-83.151,-83.209,-83.331,-83.347,-83.353,-83.276,-83.249,-83.301,-83.389,-83.197,-83.243,-83.035,-83.066,-83.167,-82.907,-82.425,-82.306
1172.527,-83.109,-83.224,-83.154,-83.228,-83.209,-83.282,-83.301,-83.337,-83.420,-83.273,-83.234,-83.279,-83.078,-82.956,-83.167,-82.968,-82.504,-82.214
1172.627,-83.231,-83.221,-83.206,-83.328,-83.356,-83.411,-83.298,-83.264,-83.325,-83.383,-83.304,-83.237,-83.078,-83.105,-83.041,-82.996,-82.394,-82.239
1172.727,-83.136,-83.221,-83.087,-83.255,-83.270,-83.292,-83.234,-83.286,-83.359,-83.313,-83.228,-83.255,-83.014,-83.057,-83.142,-82.938,-82.385,-82.291
1172.827,-83.218,-83.234,-83.261,-83.209,-83.234,-83.258,-83.374,-83.331,-83.383,-83.246,-83.282,-83.331,-83.109,-83.005,-83.200,-82.971,-82.465,-82.260
1172.927,-83.160,-83.163,-83.136,-83.356,-83.325,-83.368,-83.301,-83.231,-83.267,-83.340,-83.279,-83.182,-83.118,-83.118,-83.087,-83.014,-82.483,-82.230
1173.027,-83.197,-83.304,-83.188,-83.215,-83.237,-83.218,-83.298,-83.319,-83.383,-83.282,-83.173,-83.237,-82.990,-83.063,-83.093,-82.919,-82.358,-82.297
1173.127,-83.218,-83.185,-83.243,-83.344,-83.405,-83.344,-83.304,-83.313,-83.292,-83.292,-83.273,-83.319,-83.078,-83.047,-83.224,-82.953,-82.419,-82.306
1173.227,-83.145,-83.234,-83.102,-83.270,-83.264,-83.292,-83.231,-83.237,-83.307,-83.420,-83.264,-83.224,-83.060,-83.081,-83.112,-83.002,-82.419,-82.217
1173.327,-83.215,-83.218,-83.228,-83.252,-83.337,-83.270,-83.365,-83.304,-83.350,-83.243,-83.176,-83.246,-82.935,-83.109,-83.109,-83.002,-82.449,-82.214
1173.427,-83.151,-83.179,-83.176,-83.310,-83.371,-83.325,-83.307,-83.255,-83.295,-83.307,-83.276,-83.304,-83.029,-82.956,-83.173,-82.922,-82.401,-82.263
1173.526,-83.151,-83.231,-83.206,-83.203,-83.215,-83.279,-83.295,-83.237,-83.279,-83.347,-83.295,-83.215,-82.990,-83.081,-83.170,-82.962,-82.416,-82.202
1173.626,-83.197,-83.139,-83.191,-83.301,-83.365,-83.344,-83.334,-83.377,-83.356,-83.234,-83.231,-83.203,-82.910,-83.142,-83.102,-83.041,-82.434,-82.211
1173.726,-83.121,-83.289,-83.142,-83.292,-83.310,-83.359,-83.206,-83.212,-83.246,-83.331,-83.295,-83.292,-82.907,-83.032,-83.115,-82.990,-82.449,-82.208
1173.826,-83.270,-83.228,-83.258,-83.276,-83.264,-83.292,-83.270,-83.334,-83.337,-83.432,-83.310,-83.243,-82.901,-83.014,-83.170,-82.904,-82.410,-82.248
1173.926,-83.130,-83.148,-83.200,-83.325,-83.408,-83.368,-83.298,-83.316,-83.344,-83.301,-83.197,-83.246,-82.831,-83.102,-83.157,-83.005,-82.498,-82.187
1174.026,-83.145,-83.295,-83.160,-83.240,-83.267,-83.307,-83.203,-83.243,-83.292,-83.319,-83.234,-83.267,-82.751,-83.109,-83.121,-82.990,-82.361,-82.288
1174.126,-83.218,-83.179,-83.224,-83.267,-83.328,-83.270,-83.273,-83.365,-83.325,-83.374,-83.344,-83.261,-82.806,-83.020,-83.197,-82.901,-82.434,-82.178
1174.226,-83.105,-83.237,-83.112,-83.331,-83.316,-83.334,-83.292,-83.334,-83.365,-83.240,-83.295,-83.179,-82.758,-83.066,-83.234,-83.014,-82.410,-82.300
1174.326,-83.194,-83.240,-83.203,-83.179,-83.252,-83.310,-83.228,-83.237,-83.286,-83.264,-83.221,-83.255,-82.599,-83.115,-83.093,-82.944,-82.431,-82.184
1174.426,-83.127,-83.188,-83.240,-83.282,-83.337,-83.237,-83.255,-83.322,-83.298,-83.426,-83.231,-83.313,-82.632,-83.157,-83.231,-82.990,-82.416,-82.260
1174.525,-83.124,-83.304,-83.151,-83.289,-83.301,-83.414,-83.295,-83.401,-83.368,-83.365,-83.286,-83.212,-82.681,-83.017,-83.167,-82.974,-82.419,-82.285
1174.625,-83.215,-83.261,-83.206,-83.228,-83.264,-83.331,-83.173,-83.331,-83.310,-83.273,-83.249,-83.151,-82.639,-83.112,-83.200,-82.993,-82.394,-82.193
1174.725,-83.109,-83.163,-83.231,-83.298,-83.307,-83.273,-83.276,-83.298,-83.301,-83.292,-83.145,-83.279,-82.516,-83.051,-83.109,-82.965,-82.501,-82.260
1174.825,-83.154,-83.273,-83.102,-83.276,-83.310,-83.371,-83.295,-83.380,-83.383,-83.405,-83.228,-83.301,-82.587,-83.142,-83.212,-83.002,-82.489,-82.266
1174.925,-83.215,-83.215,-83.240,-83.231,-83.295,-83.389,-83.237,-83.331,-83.334,-83.359,-83.356,-83.160,-82.510,-83.096,-83.115,-82.974,-82.367,-82.230
1175.025,-83.109,-83.203,-83.179,-83.267,-83.377,-83.243,-83.237,-83.295,-83.261,-83.176,-83.240,-83.252,-82.538,-83.179,-83.148,-82.953,-82.428,-82.297
1175.125,-83.093,-83.292,-83.124,-83.328,-83.371,-83.310,-83.350,-83.344,-83.337,-83.228,-83.246,-83.249,-82.434,-83.133,-83.157,-82.990,-82.483,-82.312
1175.225,-83.215,-83.243,-83.258,-83.215,-83.224,-83.365,-83.252,-83.414,-83.441,-83.429,-83.264,-83.267,-82.501,-83.148,-83.127,-83.047,-82.419,-82.211
1175.325,-83.139,-83.191,-83.224,-83.279,-83.267,-83.301,-83.185,-83.325,-83.279,-83.289,-83.160,-83.197,-82.407,-83.179,-83.136,-82.928,-82.416,-82.248
1175.425,-83.151,-83.282,-83.090,-83.292,-83.405,-83.237,-83.234,-83.286,-83.267,-83.246,-83.347,-83.298,-82.346,-83.121,-83.191,-82.977,-82.489,-82.297
1175.524,-83.240,-83.289,-83.173,-83.240,-83.286,-83.328,-83.328,-83.325,-83.377,-83.310,-83.206,-83.142,-82.401,-83.115,-83.167,-83.032,-82.510,-82.224
1175.624,-83.127,-83.154,-83.237,-83.206,-83.206,-83.398,-83.264,-83.368,-83.417,-83.276,-83.270,-83.276,-82.367,-83.194,-83.209,-82.980,-82.434,-82.199
1175.724,-83.105,-83.221,-83.136,-83.264,-83.362,-83.289,-83.090,-83.401,-83.243,-83.426,-83.191,-83.307,-82.281,-83.151,-83.212,-82.986,-82.498,-82.288
1175.824,-83.246,-83.289,-83.139,-83.264,-83.350,-83.273,-83.246,-83.331,-83.353,-83.295,-83.240,-83.243,-82.324,-83.066,-83.203,-83.032,-82.413,-82.260
1175.924,-83.224,-83.218,-83.249,-83.252,-83.228,-83.334,-83.405,-83.347,-83.289,-83.356,-83.356,-83.267,-82.343,-83.124,-83.136,-82.986,-82.477,-82.230
1176.024,-83.105,-83.221,-83.249,-83.252,-83.182,-83.432,-83.194,-83.286,-83.395,-83.307,-83.258,-83.292,-82.242,-83.167,-83.206,-82.950,-82.449,-82.257
1176.124,-83.182,-83.298,-83.139,-83.273,-83.377,-83.261,-83.264,-83.435,-83.298,-83.292,-83.234,-83.264,-82.285,-83.109,-83.188,-83.029,-82.468,-82.254
1176.224,-83.215,-83.221,-83.167,-83.279,-83.316,-83.356,-83.264,-83.347,-83.371,-83.389,-83.331,-83.249,-82.285,-83.173,-83.142,-82.904,-82.510,-82.269
1176.324,-83.176,-83.194,-83.203,-83.322,-83.228,-83.322,-83.279,-83.398,-83.322,-83.304,-83.273,-83.307,-82.175,-83.215,-83.218,-83.014,-82.416,-82.248
