Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
1315.385,-78.613,-78.772,-78.790,-79.001,-79.300,-78.989,-79.044,-78.867,-79.102,-79.187,-79.044,-78.900,-78.513,-77.875,-77.924,-77.670,-77.765,-78.482
1315.485,-78.687,-78.802,-78.845,-78.973,-79.199,-78.900,-78.946,-78.763,-79.044,-79.037,-78.961,-78.806,-78.415,-77.957,-77.875,-77.594,-77.802,-78.397
1315.584,-78.607,-78.818,-78.824,-78.928,-79.233,-79.044,-79.034,-78.873,-79.031,-79.114,-78.989,-78.870,-78.577,-77.969,-77.902,-77.551,-77.914,-78.323
1315.684,-78.690,-78.842,-78.833,-78.958,-79.254,-78.867,-78.934,-78.745,-79.095,-79.178,-79.034,-78.870,-78.479,-77.838,-77.972,-77.759,-77.823,-78.415
1315.784,-78.641,-78.738,-78.796,-78.882,-79.181,-79.007,-79.047,-78.815,-79.034,-79.037,-78.903,-78.818,-78.430,-77.878,-77.838,-77.682,-77.832,-78.409
1315.884,-78.619,-78.802,-78.891,-79.022,-79.263,-78.952,-78.983,-78.833,-79.141,-79.187,-79.037,-78.864,-78.525,-77.957,-77.939,-77.628,-77.850,-78.293
1315.984,-78.653,-78.729,-78.784,-78.879,-79.190,-78.909,-78.979,-78.741,-79.034,-79.108,-78.970,-78.848,-78.488,-77.817,-77.972,-77.740,-77.756,-78.360
1316.084,-78.619,-78.827,-78.891,-79.028,-79.276,-79.050,-78.998,-78.848,-79.092,-79.144,-78.909,-78.778,-78.510,-77.927,-77.838,-77.649,-77.786,-78.333
1316.184,-78.690,-78.708,-78.784,-78.934,-79.205,-78.909,-78.912,-78.769,-79.086,-79.172,-79.031,-78.928,-78.601,-77.884,-77.893,-77.603,-77.896,-78.265
1316.284,-78.568,-78.836,-78.824,-78.946,-79.230,-79.028,-79.022,-78.900,-79.013,-79.053,-78.989,-78.848,-78.494,-77.780,-77.939,-77.728,-77.753,-78.409
1316.384,-78.680,-78.766,-78.870,-78.992,-79.306,-79.025,-78.918,-78.845,-79.141,-79.190,-78.970,-78.812,-78.482,-77.908,-77.792,-77.707,-77.805,-78.415
1316.484,-78.638,-78.784,-78.821,-78.885,-79.193,-78.867,-78.943,-78.751,-79.062,-79.117,-79.050,-78.940,-78.558,-77.872,-77.893,-77.597,-77.866,-78.281
1316.583,-78.619,-78.824,-78.934,-79.077,-79.291,-78.979,-79.007,-78.879,-79.114,-79.031,-78.964,-78.870,-78.482,-77.817,-77.969,-77.747,-77.762,-78.317
1316.683,-78.665,-78.751,-78.815,-78.943,-79.248,-78.989,-78.891,-78.778,-79.102,-79.166,-78.992,-78.787,-78.494,-77.832,-77.872,-77.710,-77.780,-78.409
1316.783,-78.586,-78.854,-78.888,-78.986,-79.269,-78.915,-79.031,-78.836,-79.013,-79.080,-79.028,-78.918,-78.564,-77.893,-77.905,-77.615,-77.881,-78.302
1316.883,-78.647,-78.741,-78.912,-78.995,-79.315,-79.062,-78.970,-78.857,-79.117,-79.062,-78.995,-78.848,-78.485,-77.777,-78.006,-77.756,-77.884,-78.223
1316.983,-78.586,-78.833,-78.857,-78.937,-79.239,-79.025,-79.016,-78.735,-79.068,-79.175,-79.013,-78.802,-78.424,-77.850,-77.914,-77.768,-77.777,-78.384
1317.083,-78.595,-78.818,-78.915,-79.092,-79.388,-78.952,-79.059,-78.839,-79.028,-79.053,-79.111,-78.906,-78.555,-77.917,-77.863,-77.682,-77.866,-78.354
1317.183,-78.720,-78.732,-78.769,-78.952,-79.272,-79.028,-78.958,-78.833,-79.129,-79.166,-79.047,-78.836,-78.485,-77.826,-77.991,-77.667,-77.866,-78.262
1317.283,-78.607,-78.888,-78.873,-78.983,-79.245,-79.041,-79.010,-78.772,-79.105,-79.199,-78.973,-78.726,-78.375,-77.823,-77.979,-77.783,-77.792,-78.320
1317.383,-78.644,-78.790,-78.833,-79.022,-79.349,-78.915,-79.025,-78.906,-79.068,-79.068,-79.056,-78.842,-78.476,-77.911,-77.878,-77.719,-77.817,-78.409
1317.483,-78.693,-78.757,-78.775,-78.934,-79.251,-78.943,-78.940,-78.815,-79.196,-79.156,-79.016,-78.918,-78.531,-77.866,-77.957,-77.692,-77.896,-78.311
1317.582,-78.571,-78.818,-78.903,-79.047,-79.260,-79.047,-79.059,-78.830,-79.074,-79.227,-78.925,-78.751,-78.461,-77.817,-78.036,-77.762,-77.890,-78.259
1317.682,-78.668,-78.690,-78.815,-79.034,-79.395,-78.958,-79.013,-78.888,-79.059,-79.089,-79.041,-78.830,-78.427,-77.820,-77.960,-77.802,-77.835,-78.268
1317.782,-78.629,-78.824,-78.775,-78.979,-79.263,-78.970,-78.931,-78.818,-79.178,-79.108,-79.083,-78.906,-78.546,-77.921,-77.872,-77.719,-77.795,-78.375
1317.882,-78.592,-78.790,-78.903,-79.099,-79.279,-79.065,-79.056,-78.784,-79.077,-79.205,-78.964,-78.824,-78.549,-77.908,-77.908,-77.710,-77.881,-78.326
1317.982,-78.714,-78.766,-78.815,-79.019,-79.327,-78.983,-79.010,-78.876,-79.050,-79.095,-79.022,-78.790,-78.430,-77.811,-77.975,-77.728,-77.884,-78.281
1318.082,-78.604,-78.830,-78.796,-79.016,-79.251,-78.964,-78.940,-78.796,-79.144,-79.086,-79.068,-78.888,-78.513,-77.841,-77.893,-77.774,-77.808,-78.241
1318.182,-78.577,-78.775,-78.836,-79.086,-79.297,-79.065,-79.056,-78.827,-79.117,-79.163,-79.083,-78.952,-78.604,-77.960,-77.863,-77.814,-77.731,-78.336
1318.282,-78.674,-78.741,-78.781,-79.013,-79.321,-79.065,-79.044,-78.900,-79.013,-79.083,-78.967,-78.891,-78.546,-77.933,-77.866,-77.658,-77.802,-78.394
1318.382,-78.574,-78.827,-78.787,-78.973,-79.272,-78.976,-78.940,-78.839,-79.095,-78.992,-79.025,-78.870,-78.473,-77.875,-77.893,-77.676,-77.917,-78.339
1318.482,-78.595,-78.735,-78.867,-79.120,-79.324,-78.989,-79.041,-78.815,-79.111,-79.135,-79.111,-78.912,-78.467,-77.811,-77.988,-77.768,-77.859,-78.259
1318.581,-78.671,-78.723,-78.815,-79.025,-79.349,-79.074,-79.065,-78.879,-78.986,-79.138,-79.053,-78.964,-78.516,-77.829,-77.908,-77.820,-77.774,-78.226
1318.681,-78.619,-78.891,-78.879,-78.922,-79.221,-78.989,-78.922,-78.918,-79.059,-79.028,-78.976,-78.891,-78.571,-77.966,-77.866,-77.722,-77.768,-78.271
1318.781,-78.659,-78.757,-78.897,-79.102,-79.269,-78.958,-78.967,-78.818,-79.160,-79.025,-78.976,-78.860,-78.500,-77.942,-77.914,-77.661,-77.777,-78.406
1318.881,-78.717,-78.708,-78.784,-79.059,-79.337,-79.007,-79.080,-78.857,-79.092,-79.123,-79.074,-78.845,-78.427,-77.866,-77.975,-77.704,-77.856,-78.311
1318.981,-78.702,-78.857,-78.772,-78.946,-79.303,-79.022,-78.955,-78.922,-79.047,-79.169,-79.138,-78.900,-78.458,-77.762,-77.979,-77.701,-77.869,-78.268
1319.081,-78.644,-78.836,-78.860,-79.001,-79.257,-79.010,-78.970,-78.845,-79.120,-79.031,-79.016,-78.955,-78.522,-77.853,-77.896,-77.795,-77.795,-78.317
1319.181,-78.735,-78.748,-78.793,-79.114,-79.324,-78.912,-79.053,-78.802,-79.193,-79.041,-79.034,-78.943,-78.519,-77.930,-77.872,-77.750,-77.814,-78.348
1319.281,-78.735,-78.845,-78.766,-78.973,-79.324,-78.989,-79.114,-78.830,-79.080,-79.153,-79.022,-78.787,-78.513,-77.881,-77.942,-77.667,-77.844,-78.271
1319.381,-78.650,-78.900,-78.781,-78.976,-79.263,-79.056,-79.044,-78.903,-79.074,-79.175,-79.050,-78.836,-78.427,-77.896,-77.951,-77.808,-77.777,-78.384
1319.481,-78.668,-78.757,-78.857,-79.013,-79.233,-79.062,-78.952,-78.879,-79.092,-79.010,-79.041,-78.958,-78.433,-77.853,-77.856,-77.740,-77.875,-78.302
1319.580,-78.745,-78.763,-78.802,-79.010,-79.343,-78.851,-79.092,-78.830,-79.129,-78.986,-79.034,-79.001,-78.513,-77.878,-77.954,-77.734,-77.713,-78.342
1319.680,-78.690,-78.839,-78.796,-78.940,-79.263,-78.946,-79.114,-78.867,-79.141,-79.074,-78.873,-78.949,-78.534,-77.856,-77.930,-77.744,-77.795,-78.333
1319.780,-78.619,-78.827,-78.870,-78.922,-79.218,-79.025,-78.973,-78.857,-79.175,-79.150,-78.891,-78.836,-78.424,-77.829,-77.890,-77.768,-77.722,-78.333
1319.880,-78.699,-78.732,-78.845,-79.092,-79.251,-79.074,-78.983,-78.964,-79.089,-79.044,-79.077,-78.949,-78.510,-77.872,-77.936,-77.783,-77.768,-78.357
1319.980,-78.726,-78.745,-78.787,-79.047,-79.343,-78.918,-79.132,-78.842,-79.028,-79.074,-79.074,-78.961,-78.452,-77.795,-77.939,-77.841,-77.802,-78.329
1320.080,-78.693,-78.839,-78.790,-78.952,-79.337,-78.906,-79.187,-78.693,-79.166,-79.086,-78.943,-78.809,-78.452,-77.875,-77.875,-77.765,-77.725,-78.311
1320.180,-78.665,-78.903,-78.867,-78.946,-79.236,-79.016,-79.013,-78.906,-79.089,-79.099,-78.989,-78.925,-78.461,-77.859,-77.991,-77.798,-77.774,-78.381
1320.280,-78.616,-78.754,-78.885,-79.025,-79.312,-78.946,-79.028,-78.867,-79.114,-79.016,-79.031,-78.809,-78.503,-77.859,-77.905,-77.771,-77.753,-78.336
1320.380,-78.683,-78.723,-78.842,-79.141,-79.221,-78.961,-79.123,-78.757,-79.083,-79.126,-78.912,-78.894,-78.436,-77.908,-77.875,-77.698,-77.710,-78.348
1320.480,-78.748,-78.973,-78.812,-78.937,-79.361,-78.940,-79.105,-78.885,-79.047,-79.037,-79.010,-78.836,-78.470,-77.792,-77.960,-77.759,-77.747,-78.360
1320.579,-78.720,-78.870,-78.781,-78.940,-79.294,-78.979,-79.047,-78.827,-79.138,-79.120,-78.952,-78.922,-78.421,-77.823,-77.899,-77.805,-77.753,-78.320
1320.679,-78.543,-78.690,-78.897,-79.102,-79.199,-79.025,-79.120,-78.906,-79.065,-79.062,-78.976,-78.882,-78.439,-77.881,-77.893,-77.750,-77.704,-78.342
1320.779,-78.683,-78.772,-78.815,-78.976,-79.340,-78.891,-79.050,-78.751,-79.132,-79.083,-78.992,-78.821,-78.436,-77.820,-77.948,-77.817,-77.802,-78.339
1320.879,-78.760,-78.876,-78.824,-78.940,-79.196,-79.050,-79.147,-78.885,-79.144,-79.047,-78.943,-78.882,-78.369,-77.893,-77.887,-77.832,-77.780,-78.268
1320.979,-78.616,-78.799,-78.879,-79.034,-79.315,-78.949,-78.995,-78.897,-79.053,-79.071,-79.056,-78.815,-78.427,-77.921,-77.933,-77.744,-77.731,-78.391
1321.079,-78.714,-78.787,-78.754,-78.943,-79.248,-79.120,-79.117,-78.864,-79.153,-79.092,-78.998,-78.885,-78.497,-77.847,-77.957,-77.850,-77.765,-78.302
1321.179,-78.699,-78.848,-78.845,-79.022,-79.337,-78.979,-79.022,-78.900,-79.147,-79.037,-78.952,-78.906,-78.421,-77.930,-77.869,-77.719,-77.658,-78.439
1321.279,-78.650,-78.799,-78.751,-78.946,-79.230,-79.062,-79.037,-78.784,-79.099,-79.031,-79.065,-78.833,-78.491,-77.869,-77.988,-77.805,-77.762,-78.317
1321.379,-78.662,-78.836,-78.867,-79.016,-79.294,-79.044,-79.099,-78.857,-79.129,-79.117,-78.961,-78.879,-78.455,-77.856,-77.850,-77.747,-77.667,-78.381
1321.479,-78.674,-78.809,-78.833,-78.986,-79.312,-78.961,-78.976,-78.900,-79.150,-79.114,-78.934,-78.961,-78.412,-77.884,-77.972,-77.811,-77.795,-78.281
1321.578,-78.616,-78.815,-78.812,-78.949,-79.224,-79.044,-79.010,-78.781,-79.105,-79.019,-79.068,-78.870,-78.500,-77.792,-77.921,-77.835,-77.643,-78.424
1321.678,-78.687,-78.864,-78.897,-78.989,-79.245,-79.047,-79.077,-78.851,-79.129,-79.099,-78.928,-78.952,-78.387,-77.917,-77.982,-77.811,-77.829,-78.384
1321.778,-78.647,-78.796,-78.796,-78.992,-79.276,-78.998,-79.031,-78.909,-79.156,-79.083,-78.973,-78.867,-78.503,-77.798,-77.899,-77.771,-77.737,-78.415
1321.878,-78.586,-78.815,-78.833,-78.970,-79.205,-79.034,-79.050,-78.775,-79.056,-79.016,-78.998,-78.867,-78.519,-77.972,-77.969,-77.972,-77.838,-78.235
1321.978,-78.674,-78.873,-78.885,-79.031,-79.227,-79.089,-79.132,-78.824,-79.120,-79.086,-78.995,-78.870,-78.546,-77.811,-77.936,-77.798,-77.750,-78.378
1322.078,-78.629,-78.833,-78.793,-79.034,-79.358,-79.034,-79.065,-78.860,-79.135,-79.010,-79.016,-78.885,-78.452,-78.012,-77.975,-77.832,-77.768,-78.339
1322.178,-78.641,-78.772,-78.809,-78.992,-79.242,-79.089,-79.037,-78.842,-79.092,-79.135,-78.934,-78.860,-78.506,-77.893,-77.878,-77.774,-77.777,-78.336
1322.278,-78.690,-78.873,-78.946,-78.967,-79.221,-78.967,-79.150,-78.928,-79.166,-79.089,-79.028,-78.864,-78.473,-77.893,-78.003,-77.798,-77.759,-78.281
1322.378,-78.641,-78.851,-78.845,-79.007,-79.303,-79.050,-79.037,-78.854,-79.095,-78.983,-78.925,-78.830,-78.564,-77.802,-77.878,-77.789,-77.832,-78.253
1322.478,-78.598,-78.833,-78.845,-78.879,-79.205,-79.095,-79.126,-78.867,-79.095,-79.138,-78.983,-78.967,-78.378,-77.878,-77.960,-77.731,-77.704,-78.378
1322.577,-78.674,-78.870,-78.934,-78.952,-79.242,-79.013,-79.111,-78.836,-79.175,-78.992,-79.007,-78.812,-78.491,-77.829,-77.866,-77.835,-77.792,-78.259
1322.677,-78.580,-78.799,-78.851,-78.973,-79.272,-79.129,-79.068,-78.918,-79.141,-79.037,-79.007,-78.857,-78.412,-77.859,-77.899,-77.725,-77.795,-78.363
1322.777,-78.635,-78.802,-78.940,-78.870,-79.245,-78.949,-79.193,-78.818,-79.089,-78.998,-78.958,-78.757,-78.479,-77.875,-77.942,-77.814,-77.753,-78.281
1322.877,-78.687,-78.809,-78.854,-79.065,-79.242,-79.178,-79.083,-78.799,-79.138,-79.065,-78.964,-78.879,-78.510,-77.805,-77.927,-77.853,-77.820,-78.235
1322.977,-78.543,-78.732,-78.888,-78.870,-79.324,-78.995,-79.071,-78.864,-79.077,-79.062,-79.013,-78.812,-78.342,-77.911,-77.991,-77.786,-77.701,-78.351
1323.077,-78.708,-78.860,-78.833,-79.053,-79.333,-79.080,-79.074,-78.806,-79.214,-79.004,-78.952,-78.766,-78.494,-77.856,-77.884,-77.890,-77.811,-78.275
1323.177,-78.543,-78.671,-78.934,-78.912,-79.202,-78.967,-79.102,-78.961,-79.034,-79.083,-79.010,-78.851,-78.415,-77.884,-77.917,-77.771,-77.774,-78.354
1323.277,-78.738,-78.940,-78.915,-78.946,-79.312,-79.114,-79.123,-78.830,-79.123,-79.047,-78.885,-78.775,-78.525,-77.905,-77.924,-77.832,-77.698,-78.357
1323.377,-78.635,-78.772,-78.821,-78.894,-79.202,-79.034,-79.034,-78.873,-79.077,-79.132,-78.949,-78.903,-78.506,-77.780,-77.826,-77.847,-77.859,-78.284
1323.477,-78.656,-78.815,-78.876,-78.964,-79.349,-79.041,-79.138,-78.934,-79.227,-78.989,-78.970,-78.833,-78.433,-77.887,-77.960,-77.762,-77.753,-78.381
1323.576,-78.604,-78.723,-78.821,-78.970,-79.172,-78.973,-79.089,-78.873,-79.065,-79.132,-78.928,-78.769,-78.540,-77.866,-77.875,-77.863,-77.725,-78.281
1323.676,-78.662,-78.836,-78.937,-78.943,-79.321,-78.998,-79.175,-78.903,-79.175,-79.022,-79.019,-78.885,-78.491,-77.838,-77.866,-77.808,-77.835,-78.256
1323.776,-78.702,-78.799,-78.696,-78.864,-79.239,-79.092,-78.979,-78.830,-79.150,-79.114,-78.870,-78.757,-78.500,-77.963,-77.975,-77.780,-77.649,-78.366
1323.876,-78.644,-78.781,-78.830,-78.995,-79.263,-79.004,-79.144,-78.940,-79.117,-79.108,-78.952,-78.821,-78.546,-77.826,-77.917,-77.878,-77.734,-78.265
1323.976,-78.546,-78.708,-78.839,-78.879,-79.166,-79.050,-79.019,-78.864,-79.199,-79.062,-78.970,-78.833,-78.397,-77.853,-77.939,-77.823,-77.792,-78.320
1324.076,-78.717,-78.812,-78.815,-79.025,-79.245,-78.967,-79.120,-78.851,-79.080,-79.105,-78.845,-78.726,-78.561,-77.933,-77.921,-77.771,-77.670,-78.387
1324.176,-78.644,-78.741,-78.793,-78.931,-79.202,-79.016,-79.092,-78.888,-79.245,-78.979,-78.952,-78.891,-78.583,-77.835,-77.844,-77.835,-77.762,-78.287
1324.276,-78.705,-78.815,-78.751,-79.041,-79.178,-79.022,-79.059,-78.802,-79.071,-79.105,-78.964,-78.836,-78.424,-77.863,-77.927,-77.789,-77.789,-78.293
1324.376,-78.604,-78.732,-78.909,-78.998,-79.260,-79.022,-79.105,-78.931,-79.141,-79.031,-78.867,-78.766,-78.577,-77.966,-77.957,-77.701,-77.740,-78.336
1324.476,-78.690,-78.827,-78.772,-79.010,-79.141,-79.114,-78.958,-78.830,-79.160,-79.068,-78.995,-78.873,-78.574,-77.826,-77.869,-77.826,-77.765,-78.232
1324.575,-78.638,-78.778,-78.876,-79.019,-79.285,-78.992,-79.160,-78.867,-79.086,-79.138,-78.955,-78.760,-78.485,-77.914,-77.933,-77.814,-77.768,-78.305
1324.675,-78.607,-78.827,-78.857,-78.949,-79.221,-79.092,-79.114,-78.900,-79.199,-79.019,-78.897,-78.812,-78.592,-77.921,-77.951,-77.750,-77.686,-78.381
1324.775,-78.735,-78.882,-78.827,-79.010,-79.276,-79.068,-79.080,-78.870,-79.102,-79.135,-79.013,-78.860,-78.580,-77.820,-77.823,-77.850,-77.695,-78.278
1324.875,-78.601,-78.757,-78.885,-78.976,-79.285,-79.056,-79.153,-78.909,-79.114,-79.074,-78.952,-78.781,-78.424,-77.890,-77.936,-77.869,-77.817,-78.250
1324.975,-78.720,-78.900,-78.809,-79.044,-79.184,-79.141,-79.022,-78.815,-79.172,-78.992,-78.973,-78.812,-78.522,-77.908,-77.933,-77.765,-77.725,-78.342
1325.075,-78.674,-78.793,-78.900,-79.053,-79.349,-79.056,-79.123,-78.854,-79.083,-79.108,-79.099,-78.867,-78.543,-77.808,-77.841,-77.826,-77.731,-78.278
1325.175,-78.717,-78.854,-78.812,-78.949,-79.218,-78.998,-79.099,-78.925,-79.184,-79.065,-78.986,-78.842,-78.427,-77.872,-77.896,-77.869,-77.780,-78.217
1325.275,-78.687,-78.888,-78.854,-79.056,-79.221,-79.041,-79.050,-78.781,-79.071,-79.071,-78.937,-78.732,-78.552,-77.963,-77.966,-77.768,-77.762,-78.305
1325.375,-78.629,-78.790,-78.894,-78.897,-79.233,-78.995,-79.147,-78.879,-79.092,-79.138,-79.053,-78.848,-78.586,-77.878,-77.866,-77.771,-77.695,-78.278
1325.475,-78.717,-78.906,-78.757,-78.943,-79.172,-79.001,-79.059,-78.873,-79.202,-79.028,-78.970,-78.821,-78.510,-77.853,-77.832,-77.811,-77.780,-78.201
1325.574,-78.622,-78.766,-78.842,-78.992,-79.257,-79.065,-79.059,-78.781,-79.083,-79.004,-78.922,-78.775,-78.488,-77.905,-77.936,-77.832,-77.814,-78.262
1325.674,-78.610,-78.824,-78.860,-78.915,-79.196,-78.992,-79.153,-78.876,-79.071,-79.095,-79.031,-78.836,-78.610,-77.902,-77.905,-77.667,-77.774,-78.351
1325.774,-78.693,-78.903,-78.766,-79.041,-79.187,-79.071,-79.037,-78.864,-79.169,-78.998,-79.031,-78.918,-78.513,-77.805,-77.829,-77.722,-77.704,-78.323
1325.874,-78.574,-78.741,-78.876,-78.970,-79.303,-79.080,-79.120,-78.812,-79.041,-79.034,-78.949,-78.802,-78.448,-77.850,-77.878,-77.866,-77.805,-78.198
1325.974,-78.644,-78.912,-78.864,-78.922,-79.181,-78.995,-79.193,-78.848,-79.123,-79.138,-79.019,-78.839,-78.513,-77.933,-77.954,-77.835,-77.820,-78.281
1326.074,-78.677,-78.870,-78.818,-79.013,-79.272,-79.105,-79.080,-78.772,-79.150,-78.979,-79.016,-78.912,-78.613,-77.869,-77.863,-77.719,-77.707,-78.381
1326.174,-78.574,-78.812,-78.860,-78.888,-79.300,-79.102,-79.111,-78.824,-79.065,-79.028,-78.955,-78.867,-78.531,-77.786,-77.777,-77.777,-77.658,-78.314
1326.274,-78.720,-78.922,-78.809,-78.918,-79.193,-79.013,-79.233,-78.915,-79.050,-79.050,-78.912,-78.830,-78.470,-77.866,-77.905,-77.890,-77.750,-78.174
1326.374,-78.674,-78.851,-78.842,-79.059,-79.260,-79.074,-79.123,-78.857,-79.123,-79.004,-78.970,-78.806,-78.610,-77.939,-77.969,-77.853,-77.823,-78.226
1326.474,-78.577,-78.790,-78.937,-78.912,-79.324,-79.150,-79.083,-78.763,-79.077,-78.998,-78.983,-78.900,-78.561,-77.866,-77.863,-77.750,-77.820,-78.262
1326.573,-78.708,-78.918,-78.812,-79.004,-79.205,-79.031,-79.169,-78.876,-79.080,-79.089,-78.967,-78.876,-78.500,-77.795,-77.817,-77.765,-77.679,-78.296
1326.673,-78.638,-78.793,-78.842,-79.056,-79.306,-79.007,-79.102,-78.876,-79.205,-79.037,-78.867,-78.812,-78.510,-77.878,-77.911,-77.835,-77.707,-78.232
1326.773,-78.546,-78.793,-78.912,-78.943,-79.337,-79.080,-79.108,-78.793,-79.129,-79.001,-78.928,-78.833,-78.568,-77.936,-77.985,-77.902,-77.802,-78.201
1326.873,-78.705,-78.903,-78.796,-78.961,-79.230,-79.034,-79.199,-78.851,-79.031,-79.062,-79.016,-78.870,-78.580,-77.936,-77.966,-77.820,-77.847,-78.177
1326.973,-78.656,-78.806,-78.790,-79.010,-79.236,-79.019,-79.150,-78.909,-79.105,-79.062,-78.973,-78.958,-78.485,-77.847,-77.811,-77.753,-77.762,-78.290
1327.073,-78.528,-78.806,-78.879,-78.934,-79.340,-79.138,-79.068,-78.787,-79.163,-78.992,-78.912,-78.833,-78.522,-77.856,-77.817,-77.710,-77.731,-78.339
1327.173,-78.662,-78.915,-78.793,-78.946,-79.260,-79.111,-79.178,-78.781,-79.099,-78.970,-78.973,-78.839,-78.506,-77.847,-77.911,-77.786,-77.728,-78.250
1327.273,-78.635,-78.836,-78.802,-79.059,-79.282,-78.998,-79.187,-78.897,-79.065,-79.086,-78.989,-78.891,-78.561,-77.991,-77.945,-77.875,-77.759,-78.171
1327.373,-78.601,-78.812,-78.900,-78.998,-79.346,-79.019,-79.047,-78.867,-79.172,-78.986,-79.028,-78.897,-78.604,-77.960,-77.921,-77.841,-77.832,-78.293
1327.473,-78.635,-78.876,-78.860,-78.940,-79.263,-79.080,-79.007,-78.793,-79.132,-78.961,-78.934,-78.900,-78.568,-77.887,-77.878,-77.756,-77.765,-78.302
1327.572,-78.741,-78.928,-78.784,-79.013,-79.190,-79.117,-79.135,-78.806,-79.089,-78.976,-78.925,-78.857,-78.464,-77.890,-77.823,-77.765,-77.728,-78.232
1327.672,-78.632,-78.766,-78.812,-79.041,-79.300,-79.031,-79.099,-78.958,-79.111,-79.025,-78.931,-78.802,-78.494,-77.875,-77.942,-77.866,-77.823,-78.333
1327.772,-78.598,-78.815,-78.909,-78.937,-79.379,-78.952,-79.056,-78.867,-79.221,-79.056,-79.013,-78.772,-78.564,-77.945,-77.948,-77.762,-77.737,-78.253
1327.872,-78.699,-78.891,-78.842,-78.949,-79.224,-79.095,-79.059,-78.763,-79.123,-79.028,-79.071,-78.879,-78.558,-77.866,-77.887,-77.850,-77.832,-78.305
1327.972,-78.677,-78.885,-78.775,-79.056,-79.242,-79.105,-79.123,-78.748,-79.102,-78.964,-78.998,-78.885,-78.470,-77.847,-78.012,-77.817,-77.737,-78.241
1328.072,-78.598,-78.754,-78.769,-79.007,-79.300,-78.995,-79.114,-78.879,-79.050,-78.973,-78.857,-78.778,-78.473,-77.975,-77.881,-77.893,-77.795,-78.271
1328.172,-78.607,-78.839,-78.845,-78.922,-79.254,-78.897,-79.089,-78.894,-79.102,-79.086,-78.882,-78.729,-78.595,-77.811,-77.957,-77.805,-77.814,-78.226
1328.272,-78.763,-78.934,-78.812,-78.952,-79.181,-78.989,-79.044,-78.763,-79.205,-79.007,-79.001,-78.809,-78.448,-77.930,-77.869,-77.921,-77.689,-78.210
1328.372,-78.714,-78.851,-78.748,-79.041,-79.166,-79.156,-79.059,-78.830,-79.044,-78.952,-78.949,-78.778,-78.574,-77.884,-77.951,-77.786,-77.844,-78.275
1328.472,-78.595,-78.723,-78.766,-79.056,-79.254,-79.004,-79.233,-78.888,-79.004,-79.062,-78.867,-78.784,-78.516,-77.917,-77.893,-77.841,-77.716,-78.232
1328.571,-78.571,-78.802,-78.906,-78.986,-79.236,-78.989,-79.153,-78.891,-79.132,-79.004,-78.995,-78.851,-78.522,-77.811,-77.875,-77.869,-77.719,-78.217
1328.671,-78.726,-78.946,-78.867,-78.876,-79.245,-79.025,-78.995,-78.809,-79.056,-78.973,-78.900,-78.815,-78.482,-77.905,-77.960,-77.786,-77.826,-78.284
1328.771,-78.784,-78.888,-78.711,-79.095,-79.208,-78.998,-79.132,-78.882,-79.065,-79.034,-79.028,-78.873,-78.586,-77.902,-77.841,-77.850,-77.774,-78.186
1328.871,-78.558,-78.745,-78.821,-79.105,-79.153,-79.010,-79.150,-78.879,-79.138,-78.989,-78.897,-78.900,-78.503,-77.884,-77.893,-77.866,-77.731,-78.125
1328.971,-78.586,-78.860,-78.928,-78.891,-79.288,-78.976,-79.062,-78.845,-79.123,-78.979,-78.998,-78.809,-78.485,-77.930,-77.963,-77.777,-77.853,-78.238
1329.071,-78.708,-78.873,-78.854,-78.989,-79.193,-79.074,-79.239,-78.897,-79.019,-78.979,-78.949,-78.918,-78.540,-77.942,-77.844,-77.832,-77.740,-78.174
1329.171,-78.732,-78.827,-78.775,-79.050,-79.288,-79.007,-79.102,-78.870,-79.150,-78.882,-78.915,-78.848,-78.464,-77.856,-77.927,-77.832,-77.759,-78.232
1329.271,-78.580,-78.769,-78.922,-78.946,-79.214,-79.031,-79.169,-78.815,-79.031,-78.836,-78.961,-78.830,-78.549,-77.905,-77.930,-77.762,-77.817,-78.210
1329.371,-78.668,-78.879,-78.891,-79.050,-79.251,-78.964,-79.129,-78.943,-79.126,-78.775,-78.925,-78.903,-78.571,-77.899,-77.856,-77.838,-77.768,-78.223
1329.471,-78.687,-78.778,-78.845,-78.967,-79.214,-79.062,-79.105,-78.864,-79.092,-78.717,-78.931,-78.839,-78.497,-77.872,-77.917,-77.771,-77.878,-78.177
1329.570,-78.598,-78.824,-78.873,-79.028,-79.288,-78.928,-79.187,-78.891,-79.068,-78.741,-78.976,-78.833,-78.525,-77.979,-77.832,-77.869,-77.722,-78.183
1329.670,-78.644,-78.818,-78.903,-78.909,-79.184,-79.031,-79.080,-78.964,-79.141,-78.656,-78.860,-78.894,-78.543,-77.881,-77.914,-77.759,-77.850,-78.214
1329.770,-78.604,-78.882,-78.793,-79.016,-79.276,-78.979,-79.092,-78.879,-79.153,-78.552,-78.922,-78.796,-78.510,-77.939,-77.890,-77.832,-77.652,-78.140
1329.870,-78.641,-78.763,-78.891,-79.016,-79.279,-78.979,-79.218,-78.925,-79.099,-78.638,-78.989,-78.867,-78.568,-77.899,-77.859,-77.863,-77.826,-78.159
