Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
1087.313,-86.166,-86.179,-86.206,-86.237,-86.276,-86.285,-86.142,-86.288,-86.118,-86.002,-85.803,-85.794,-84.872,-84.488,-84.204,-83.856,-83.777,-83.548
1087.413,-86.218,-86.221,-86.307,-86.270,-86.261,-86.151,-86.169,-86.237,-86.078,-86.069,-85.754,-85.767,-84.781,-84.464,-84.116,-83.972,-83.716,-83.560
1087.512,-86.145,-86.188,-86.237,-86.188,-86.227,-86.322,-86.169,-86.301,-86.169,-85.974,-85.788,-85.699,-84.821,-84.500,-84.167,-83.929,-83.777,-83.636
1087.612,-86.224,-86.246,-86.304,-86.218,-86.273,-86.246,-86.172,-86.206,-86.124,-86.029,-85.745,-85.803,-84.833,-84.622,-84.195,-83.908,-83.734,-83.569
1087.712,-86.124,-86.191,-86.221,-86.215,-86.234,-86.301,-86.176,-86.258,-86.166,-85.922,-85.770,-85.696,-84.760,-84.512,-84.097,-84.012,-83.765,-83.621
1087.812,-86.209,-86.246,-86.255,-86.267,-86.249,-86.209,-86.124,-86.206,-86.099,-86.053,-85.760,-85.776,-84.885,-84.558,-84.213,-83.954,-83.847,-83.600
1087.912,-86.139,-86.203,-86.316,-86.197,-86.267,-86.273,-86.182,-86.243,-86.172,-85.953,-85.773,-85.736,-84.808,-84.567,-84.146,-83.942,-83.749,-83.560
1088.012,-86.188,-86.255,-86.261,-86.237,-86.270,-86.237,-86.108,-86.255,-86.136,-86.047,-85.770,-85.757,-84.894,-84.512,-84.174,-84.009,-83.780,-83.560
1088.112,-86.142,-86.209,-86.264,-86.240,-86.285,-86.295,-86.121,-86.227,-86.108,-86.002,-85.803,-85.742,-84.787,-84.613,-84.204,-83.926,-83.817,-83.621
1088.212,-86.221,-86.203,-86.200,-86.313,-86.267,-86.264,-86.093,-86.246,-86.185,-85.986,-85.809,-85.730,-84.811,-84.528,-84.091,-83.939,-83.752,-83.533
1088.312,-86.130,-86.215,-86.331,-86.270,-86.304,-86.273,-86.169,-86.224,-86.090,-86.053,-85.760,-85.834,-84.897,-84.592,-84.167,-83.978,-83.737,-83.569
1088.412,-86.169,-86.215,-86.200,-86.261,-86.209,-86.276,-86.185,-86.285,-86.218,-85.992,-85.876,-85.745,-84.818,-84.610,-84.186,-83.893,-83.847,-83.655
1088.511,-86.127,-86.252,-86.282,-86.270,-86.316,-86.264,-86.154,-86.172,-86.087,-86.014,-85.800,-85.767,-84.927,-84.534,-84.122,-83.951,-83.795,-83.527
1088.611,-86.209,-86.133,-86.234,-86.252,-86.240,-86.316,-86.108,-86.264,-86.142,-85.959,-85.822,-85.751,-84.866,-84.653,-84.235,-83.966,-83.789,-83.624
1088.711,-86.182,-86.227,-86.203,-86.304,-86.316,-86.203,-86.133,-86.267,-86.136,-86.026,-85.840,-85.736,-84.848,-84.595,-84.195,-83.899,-83.853,-83.636
1088.811,-86.154,-86.151,-86.295,-86.237,-86.261,-86.301,-86.169,-86.154,-86.130,-86.011,-85.791,-85.828,-84.921,-84.549,-84.119,-83.936,-83.740,-83.585
1088.911,-86.206,-86.230,-86.240,-86.246,-86.301,-86.209,-86.093,-86.288,-86.194,-85.989,-85.849,-85.721,-84.811,-84.644,-84.207,-83.990,-83.746,-83.554
1089.011,-86.139,-86.191,-86.246,-86.227,-86.270,-86.285,-86.215,-86.200,-86.121,-86.066,-85.797,-85.748,-84.842,-84.653,-84.195,-83.905,-83.817,-83.606
1089.111,-86.240,-86.209,-86.246,-86.267,-86.194,-86.212,-86.102,-86.264,-86.218,-85.989,-85.825,-85.760,-84.915,-84.567,-84.152,-83.868,-83.749,-83.615
1089.211,-86.148,-86.166,-86.209,-86.188,-86.301,-86.249,-86.124,-86.276,-86.102,-86.035,-85.873,-85.696,-84.848,-84.698,-84.177,-83.981,-83.710,-83.615
1089.311,-86.209,-86.203,-86.246,-86.237,-86.194,-86.264,-86.163,-86.188,-86.160,-86.057,-85.843,-85.785,-84.900,-84.595,-84.262,-84.018,-83.771,-83.609
1089.411,-86.197,-86.227,-86.179,-86.279,-86.255,-86.224,-86.047,-86.255,-86.203,-86.017,-85.901,-85.788,-84.879,-84.579,-84.125,-83.884,-83.823,-83.585
1089.510,-86.157,-86.185,-86.270,-86.215,-86.243,-86.343,-86.166,-86.194,-86.145,-86.032,-85.858,-85.760,-84.894,-84.665,-84.109,-83.926,-83.740,-83.633
1089.610,-86.185,-86.230,-86.243,-86.218,-86.166,-86.249,-86.136,-86.224,-86.203,-85.956,-85.791,-85.818,-84.885,-84.656,-84.219,-83.942,-83.820,-83.646
1089.710,-86.154,-86.148,-86.172,-86.188,-86.267,-86.304,-86.127,-86.298,-86.179,-85.971,-85.864,-85.764,-84.949,-84.561,-84.149,-83.881,-83.722,-83.594
1089.810,-86.243,-86.209,-86.258,-86.279,-86.206,-86.313,-86.194,-86.206,-86.130,-86.044,-85.831,-85.770,-84.891,-84.607,-84.152,-83.987,-83.771,-83.627
1089.910,-86.160,-86.224,-86.227,-86.267,-86.267,-86.261,-86.133,-86.322,-86.200,-85.962,-85.815,-85.800,-84.869,-84.680,-84.174,-83.936,-83.755,-83.618
1090.010,-86.197,-86.182,-86.292,-86.221,-86.292,-86.279,-86.124,-86.295,-86.185,-86.014,-85.910,-85.776,-84.958,-84.573,-84.195,-84.009,-83.795,-83.588
1090.110,-86.218,-86.240,-86.295,-86.316,-86.209,-86.194,-86.154,-86.185,-86.136,-86.017,-85.803,-85.751,-84.872,-84.595,-84.131,-83.923,-83.853,-83.606
1090.210,-86.191,-86.148,-86.191,-86.176,-86.270,-86.252,-86.087,-86.273,-86.206,-85.980,-85.803,-85.861,-84.897,-84.641,-84.222,-84.015,-83.795,-83.633
1090.310,-86.243,-86.191,-86.267,-86.215,-86.252,-86.273,-86.163,-86.249,-86.169,-85.944,-85.910,-85.831,-84.885,-84.525,-84.149,-83.969,-83.780,-83.646
1090.410,-86.154,-86.237,-86.267,-86.230,-86.197,-86.191,-86.160,-86.224,-86.148,-86.044,-85.904,-85.684,-84.915,-84.592,-84.256,-83.954,-83.844,-83.652
1090.509,-86.197,-86.163,-86.188,-86.185,-86.298,-86.316,-86.075,-86.301,-86.176,-85.971,-85.846,-85.831,-84.851,-84.628,-84.161,-83.990,-83.844,-83.606
1090.609,-86.276,-86.243,-86.230,-86.273,-86.240,-86.298,-86.227,-86.230,-86.172,-86.005,-85.864,-85.739,-84.897,-84.604,-84.216,-83.951,-83.798,-83.707
1090.709,-86.169,-86.234,-86.252,-86.246,-86.240,-86.218,-86.176,-86.209,-86.182,-86.057,-85.907,-85.718,-84.921,-84.644,-84.229,-83.887,-83.780,-83.707
1090.809,-86.285,-86.166,-86.160,-86.234,-86.319,-86.292,-86.105,-86.295,-86.258,-85.947,-85.855,-85.779,-84.854,-84.595,-84.183,-83.865,-83.829,-83.640
1090.909,-86.237,-86.230,-86.258,-86.319,-86.197,-86.261,-86.176,-86.310,-86.230,-86.017,-85.837,-85.797,-84.921,-84.601,-84.204,-83.990,-83.838,-83.640
1091.009,-86.169,-86.188,-86.246,-86.221,-86.206,-86.188,-86.157,-86.227,-86.151,-86.038,-85.910,-85.666,-84.839,-84.674,-84.219,-84.006,-83.771,-83.719
1091.109,-86.240,-86.169,-86.237,-86.160,-86.285,-86.282,-86.090,-86.249,-86.267,-86.008,-85.825,-85.776,-84.933,-84.616,-84.174,-83.948,-83.792,-83.691
1091.209,-86.188,-86.249,-86.221,-86.267,-86.224,-86.249,-86.115,-86.362,-86.197,-85.977,-85.876,-85.739,-84.888,-84.604,-84.180,-83.972,-83.871,-83.679
1091.309,-86.188,-86.224,-86.267,-86.212,-86.234,-86.197,-86.203,-86.255,-86.142,-86.014,-85.858,-85.809,-84.891,-84.641,-84.198,-84.030,-83.783,-83.664
1091.409,-86.249,-86.188,-86.215,-86.264,-86.279,-86.273,-86.145,-86.237,-86.151,-86.035,-85.858,-85.724,-84.933,-84.653,-84.222,-83.966,-83.795,-83.694
1091.508,-86.234,-86.282,-86.246,-86.249,-86.258,-86.310,-86.075,-86.295,-86.215,-85.980,-85.910,-85.800,-84.897,-84.601,-84.192,-83.945,-83.868,-83.682
1091.608,-86.203,-86.203,-86.255,-86.237,-86.218,-86.142,-86.166,-86.221,-86.151,-86.038,-85.855,-85.791,-84.863,-84.613,-84.183,-83.990,-83.768,-83.704
1091.708,-86.215,-86.124,-86.197,-86.267,-86.246,-86.218,-86.096,-86.215,-86.148,-85.965,-85.855,-85.760,-84.891,-84.607,-84.192,-83.960,-83.896,-83.682
1091.808,-86.172,-86.179,-86.212,-86.230,-86.276,-86.267,-86.108,-86.331,-86.176,-86.011,-85.916,-85.770,-84.976,-84.570,-84.225,-83.960,-83.911,-83.716
1091.908,-86.087,-86.240,-86.203,-86.282,-86.206,-86.218,-86.182,-86.218,-86.182,-85.999,-85.849,-85.800,-84.970,-84.592,-84.180,-83.899,-83.734,-83.685
1092.008,-86.209,-86.160,-86.246,-86.179,-86.258,-86.230,-86.102,-86.276,-86.179,-86.002,-85.818,-85.764,-84.906,-84.589,-84.247,-83.957,-83.878,-83.716
1092.108,-86.224,-86.154,-86.160,-86.246,-86.249,-86.215,-86.191,-86.221,-86.194,-86.072,-85.855,-85.727,-84.872,-84.637,-84.189,-84.067,-83.868,-83.701
1092.208,-86.154,-86.249,-86.182,-86.212,-86.227,-86.200,-86.111,-86.322,-86.115,-85.995,-85.803,-85.767,-84.918,-84.631,-84.140,-83.868,-83.920,-83.688
1092.308,-86.194,-86.206,-86.240,-86.218,-86.316,-86.209,-86.133,-86.282,-86.179,-85.989,-85.782,-85.803,-84.921,-84.634,-84.244,-83.972,-83.807,-83.698
1092.408,-86.246,-86.166,-86.176,-86.243,-86.246,-86.246,-86.163,-86.273,-86.206,-86.044,-85.861,-85.757,-84.802,-84.695,-84.308,-84.030,-83.862,-83.694
1092.507,-86.145,-86.203,-86.249,-86.221,-86.240,-86.197,-86.099,-86.276,-86.148,-86.041,-85.876,-85.721,-84.900,-84.637,-84.174,-84.006,-83.841,-83.765
1092.607,-86.246,-86.157,-86.145,-86.197,-86.252,-86.215,-86.185,-86.298,-86.160,-86.023,-85.898,-85.760,-84.943,-84.506,-84.229,-84.055,-83.899,-83.719
1092.707,-86.206,-86.227,-86.246,-86.267,-86.218,-86.237,-86.185,-86.221,-86.172,-85.992,-85.907,-85.815,-84.909,-84.784,-84.329,-83.994,-83.844,-83.817
1092.807,-86.215,-86.163,-86.200,-86.197,-86.246,-86.191,-86.108,-86.230,-86.203,-86.044,-85.910,-85.773,-84.921,-84.546,-84.180,-84.033,-83.905,-83.752
1092.907,-86.151,-86.160,-86.194,-86.227,-86.264,-86.197,-86.050,-86.307,-86.136,-86.072,-85.898,-85.837,-84.860,-84.662,-84.244,-84.000,-83.862,-83.810
1093.007,-86.218,-86.224,-86.270,-86.261,-86.209,-86.188,-86.099,-86.279,-86.121,-85.980,-85.910,-85.849,-84.964,-84.689,-84.238,-84.058,-83.911,-83.740
1093.107,-86.160,-86.157,-86.172,-86.224,-86.221,-86.206,-86.099,-86.224,-86.209,-86.008,-85.831,-85.767,-84.909,-84.729,-84.314,-84.021,-83.841,-83.786
1093.207,-86.185,-86.157,-86.191,-86.160,-86.237,-86.188,-86.127,-86.276,-86.197,-86.066,-85.928,-85.754,-84.875,-84.680,-84.229,-84.061,-83.945,-83.780
1093.307,-86.197,-86.237,-86.227,-86.188,-86.270,-86.209,-86.102,-86.279,-86.136,-86.005,-85.925,-85.892,-84.964,-84.702,-84.293,-84.039,-83.908,-83.792
1093.407,-86.191,-86.188,-86.243,-86.230,-86.246,-86.227,-86.139,-86.221,-86.166,-86.029,-85.840,-85.672,-85.013,-84.708,-84.271,-84.073,-83.917,-83.737
1093.506,-86.172,-86.163,-86.188,-86.237,-86.224,-86.304,-86.111,-86.172,-86.185,-86.057,-85.950,-85.812,-84.961,-84.647,-84.247,-84.036,-83.856,-83.807
1093.606,-86.191,-86.102,-86.200,-86.182,-86.234,-86.197,-86.078,-86.252,-86.160,-85.931,-85.889,-85.779,-84.946,-84.720,-84.271,-84.033,-83.975,-83.774
1093.706,-86.197,-86.136,-86.258,-86.200,-86.255,-86.176,-86.047,-86.301,-86.169,-86.093,-85.864,-85.873,-84.937,-84.653,-84.320,-84.088,-83.926,-83.792
1093.806,-86.179,-86.179,-86.243,-86.243,-86.227,-86.218,-86.108,-86.197,-86.163,-86.017,-85.892,-85.779,-84.988,-84.695,-84.277,-84.030,-83.990,-83.786
1093.906,-86.148,-86.194,-86.203,-86.240,-86.224,-86.209,-86.087,-86.191,-86.237,-86.014,-85.898,-85.840,-84.949,-84.692,-84.271,-84.079,-83.896,-83.768
1094.006,-86.127,-86.130,-86.209,-86.169,-86.282,-86.185,-86.041,-86.316,-86.157,-86.053,-85.898,-85.834,-84.988,-84.729,-84.219,-84.003,-83.984,-83.795
1094.106,-86.185,-86.179,-86.240,-86.249,-86.237,-86.243,-86.191,-86.215,-86.105,-86.008,-85.855,-85.822,-84.964,-84.647,-84.314,-84.082,-83.939,-83.746
1094.206,-86.172,-86.200,-86.160,-86.255,-86.230,-86.139,-86.136,-86.218,-86.203,-86.066,-85.928,-85.846,-85.022,-84.741,-84.210,-83.997,-83.948,-83.868
1094.306,-86.151,-86.145,-86.209,-86.148,-86.285,-86.343,-86.084,-86.194,-86.096,-85.992,-85.843,-85.843,-84.924,-84.662,-84.357,-84.076,-83.981,-83.704
1094.406,-86.191,-86.237,-86.185,-86.258,-86.313,-86.157,-86.105,-86.313,-86.154,-86.130,-85.941,-85.876,-84.979,-84.668,-84.241,-84.003,-83.884,-83.829
1094.505,-86.206,-86.182,-86.066,-86.316,-86.212,-86.240,-86.157,-86.169,-86.133,-85.989,-85.864,-85.858,-84.933,-84.708,-84.296,-84.091,-84.021,-83.762
1094.605,-86.148,-86.063,-86.252,-86.157,-86.179,-86.285,-86.072,-86.285,-86.188,-86.066,-85.919,-85.849,-84.979,-84.692,-84.283,-84.045,-83.905,-83.774
1094.705,-86.090,-86.285,-86.124,-86.243,-86.304,-86.163,-86.099,-86.249,-86.099,-85.989,-85.846,-85.840,-84.909,-84.766,-84.268,-84.024,-84.015,-83.798
1094.805,-86.179,-86.151,-86.191,-86.227,-86.130,-86.288,-86.160,-86.246,-86.127,-86.102,-85.965,-85.861,-84.964,-84.662,-84.338,-84.143,-83.951,-83.789
1094.905,-86.118,-86.127,-86.188,-86.227,-86.203,-86.212,-86.087,-86.264,-86.127,-86.008,-85.864,-85.831,-84.851,-84.671,-84.259,-84.030,-83.990,-83.865
1095.005,-86.102,-86.230,-86.160,-86.154,-86.197,-86.255,-86.087,-86.212,-86.130,-86.057,-85.983,-85.849,-84.933,-84.662,-84.311,-84.109,-84.009,-83.807
1095.105,-86.099,-86.127,-86.166,-86.246,-86.295,-86.172,-86.041,-86.230,-86.182,-86.005,-85.910,-85.870,-84.906,-84.738,-84.329,-84.076,-83.966,-83.875
1095.205,-86.212,-86.227,-86.166,-86.243,-86.206,-86.209,-86.115,-86.197,-86.105,-86.108,-85.968,-85.852,-84.973,-84.644,-84.338,-84.091,-84.067,-83.847
1095.305,-86.063,-86.115,-86.206,-86.206,-86.227,-86.276,-86.047,-86.234,-86.136,-85.983,-85.922,-85.873,-84.961,-84.702,-84.366,-84.113,-83.969,-83.759
1095.405,-86.166,-86.194,-86.099,-86.172,-86.230,-86.227,-86.127,-86.221,-86.111,-86.057,-85.986,-85.809,-84.921,-84.662,-84.274,-84.012,-84.036,-83.862
1095.504,-86.133,-86.105,-86.209,-86.209,-86.267,-86.237,-86.075,-86.249,-86.087,-85.974,-85.916,-85.876,-84.973,-84.711,-84.372,-84.119,-84.009,-83.792
1095.604,-86.185,-86.218,-86.166,-86.169,-86.215,-86.194,-86.139,-86.255,-86.179,-86.093,-85.925,-85.800,-84.903,-84.723,-84.293,-84.045,-83.951,-83.838
1095.704,-86.148,-86.163,-86.206,-86.224,-86.224,-86.267,-86.063,-86.258,-86.105,-86.038,-85.938,-85.846,-84.937,-84.668,-84.338,-84.076,-84.079,-83.881
1095.804,-86.185,-86.191,-86.136,-86.209,-86.218,-86.191,-86.102,-86.246,-86.200,-86.047,-85.880,-85.822,-84.933,-84.750,-84.399,-84.113,-83.975,-83.762
1095.904,-86.172,-86.145,-86.139,-86.243,-86.203,-86.176,-86.063,-86.230,-86.099,-85.980,-85.928,-85.849,-84.967,-84.686,-84.283,-84.009,-84.021,-83.868
1096.004,-86.124,-86.191,-86.172,-86.200,-86.142,-86.179,-86.102,-86.264,-86.212,-85.992,-85.867,-85.797,-84.921,-84.714,-84.366,-84.128,-84.021,-83.871
1096.104,-86.163,-86.136,-86.194,-86.191,-86.237,-86.224,-86.069,-86.255,-86.130,-86.014,-85.989,-85.852,-84.933,-84.750,-84.311,-84.070,-83.920,-83.795
1096.204,-86.133,-86.194,-86.172,-86.185,-86.246,-86.264,-86.099,-86.276,-86.176,-85.986,-85.858,-85.852,-84.933,-84.689,-84.311,-84.091,-84.009,-83.817
1096.304,-86.172,-86.121,-86.139,-86.237,-86.307,-86.215,-86.102,-86.209,-86.172,-86.075,-86.014,-85.809,-84.885,-84.799,-84.406,-84.195,-83.975,-83.835
1096.404,-86.188,-86.197,-86.206,-86.197,-86.203,-86.246,-86.087,-86.279,-86.127,-86.008,-85.938,-85.898,-84.930,-84.735,-84.314,-84.067,-83.911,-83.856
1096.503,-86.151,-86.151,-86.191,-86.249,-86.249,-86.224,-86.124,-86.179,-86.166,-86.115,-85.938,-85.800,-84.882,-84.708,-84.320,-84.052,-83.969,-83.826
1096.603,-86.243,-86.188,-86.185,-86.157,-86.206,-86.230,-86.066,-86.279,-86.142,-86.005,-85.983,-85.904,-84.933,-84.750,-84.384,-84.058,-84.027,-83.871
1096.703,-86.166,-86.148,-86.115,-86.255,-86.243,-86.154,-86.115,-86.200,-86.218,-86.060,-85.901,-85.867,-84.943,-84.705,-84.326,-84.000,-84.012,-83.875
1096.803,-86.203,-86.234,-86.218,-86.185,-86.224,-86.261,-86.032,-86.270,-86.060,-86.060,-85.995,-85.858,-84.906,-84.775,-84.348,-84.045,-84.033,-83.841
1096.903,-86.145,-86.130,-86.154,-86.270,-86.240,-86.151,-86.185,-86.209,-86.179,-86.011,-85.925,-85.876,-84.964,-84.744,-84.396,-84.006,-84.027,-83.838
1097.003,-86.212,-86.212,-86.234,-86.203,-86.243,-86.282,-86.060,-86.203,-86.194,-86.096,-85.992,-85.794,-84.912,-84.680,-84.351,-83.997,-83.981,-83.835
1097.103,-86.163,-86.130,-86.136,-86.191,-86.188,-86.215,-86.078,-86.243,-86.197,-86.026,-85.950,-85.922,-84.906,-84.808,-84.366,-83.951,-84.021,-83.902
1097.203,-86.227,-86.234,-86.230,-86.246,-86.267,-86.212,-86.078,-86.151,-86.230,-86.044,-85.947,-85.834,-84.949,-84.763,-84.427,-84.003,-84.079,-83.813
1097.303,-86.157,-86.169,-86.145,-86.188,-86.163,-86.221,-86.087,-86.230,-86.105,-86.078,-85.971,-85.870,-84.900,-84.732,-84.409,-84.012,-83.960,-83.813
1097.403,-86.200,-86.163,-86.230,-86.206,-86.270,-86.206,-86.099,-86.206,-86.185,-85.974,-85.928,-85.941,-84.955,-84.811,-84.296,-83.954,-84.006,-83.908
1097.502,-86.127,-86.240,-86.154,-86.166,-86.255,-86.215,-86.011,-86.218,-86.139,-86.057,-85.971,-85.873,-84.952,-84.726,-84.384,-84.070,-84.064,-83.850
1097.602,-86.148,-86.151,-86.215,-86.224,-86.182,-86.127,-86.145,-86.264,-86.118,-86.014,-86.008,-85.934,-84.930,-84.723,-84.378,-83.957,-84.039,-83.875
1097.702,-86.172,-86.227,-86.188,-86.136,-86.307,-86.230,-86.066,-86.154,-86.169,-86.047,-85.919,-85.928,-84.988,-84.833,-84.335,-83.972,-83.966,-83.905
1097.802,-86.136,-86.179,-86.176,-86.209,-86.261,-86.151,-86.111,-86.267,-86.163,-86.029,-85.999,-85.834,-84.949,-84.744,-84.409,-83.994,-84.070,-83.896
1097.902,-86.270,-86.267,-86.203,-86.206,-86.298,-86.142,-86.133,-86.197,-86.157,-86.002,-85.959,-85.922,-84.894,-84.708,-84.390,-84.024,-83.978,-83.908
1098.002,-86.136,-86.166,-86.179,-86.151,-86.255,-86.182,-86.038,-86.252,-86.194,-86.084,-85.947,-85.867,-85.016,-84.784,-84.436,-83.929,-84.094,-83.942
1098.102,-86.166,-86.191,-86.215,-86.246,-86.185,-86.093,-86.111,-86.252,-86.102,-86.093,-85.983,-85.883,-84.940,-84.821,-84.341,-83.954,-84.039,-83.868
1098.202,-86.179,-86.182,-86.163,-86.157,-86.304,-86.194,-86.081,-86.191,-86.163,-86.035,-85.938,-85.983,-84.909,-84.695,-84.412,-83.987,-84.128,-83.878
1098.302,-86.093,-86.136,-86.237,-86.224,-86.182,-86.160,-86.121,-86.276,-86.176,-86.084,-85.977,-85.913,-84.995,-84.698,-84.442,-84.006,-84.048,-83.917
1098.402,-86.130,-86.212,-86.160,-86.224,-86.221,-86.136,-86.172,-86.240,-86.066,-86.090,-86.029,-85.828,-84.970,-84.799,-84.375,-84.015,-84.048,-83.881
1098.501,-86.096,-86.148,-86.240,-86.206,-86.292,-86.264,-86.057,-86.136,-86.139,-85.977,-85.938,-85.950,-84.921,-84.695,-84.460,-84.012,-84.082,-83.878
1098.601,-86.127,-86.172,-86.182,-86.252,-86.215,-86.142,-86.136,-86.237,-86.203,-86.063,-85.968,-85.873,-84.964,-84.671,-84.375,-83.960,-84.094,-83.920
1098.701,-86.099,-86.191,-86.148,-86.176,-86.276,-86.166,-86.130,-86.221,-86.115,-86.111,-85.971,-85.901,-85.007,-84.796,-84.418,-83.990,-84.045,-83.936
1098.801,-86.084,-86.121,-86.237,-86.209,-86.240,-86.197,-86.111,-86.218,-86.172,-85.983,-85.910,-85.916,-84.909,-84.720,-84.402,-83.963,-84.033,-83.911
1098.901,-86.179,-86.221,-86.169,-86.246,-86.160,-86.148,-86.127,-86.246,-86.200,-86.069,-85.938,-85.953,-84.949,-84.756,-84.390,-83.945,-84.082,-83.914
1099.001,-86.133,-86.160,-86.212,-86.163,-86.273,-86.240,-86.093,-86.243,-86.121,-86.093,-86.002,-85.889,-84.988,-84.659,-84.476,-83.951,-84.091,-83.960
1099.101,-86.124,-86.139,-86.237,-86.209,-86.264,-86.215,-86.050,-86.200,-86.136,-86.060,-85.892,-85.870,-84.894,-84.790,-84.375,-84.003,-84.033,-83.917
1099.201,-86.185,-86.215,-86.160,-86.224,-86.166,-86.151,-86.157,-86.264,-86.182,-86.060,-85.931,-85.913,-84.930,-84.732,-84.363,-84.027,-84.055,-83.878
1099.301,-86.133,-86.121,-86.234,-86.130,-86.264,-86.243,-86.087,-86.224,-86.115,-86.115,-85.950,-85.880,-84.891,-84.756,-84.424,-84.003,-84.137,-83.908
1099.401,-86.185,-86.160,-86.203,-86.267,-86.237,-86.218,-86.041,-86.203,-86.060,-86.102,-85.934,-85.974,-84.955,-84.753,-84.451,-83.957,-84.100,-83.875
1099.500,-86.215,-86.203,-86.172,-86.258,-86.172,-86.166,-86.151,-86.249,-86.136,-86.032,-85.898,-85.938,-84.940,-84.772,-84.406,-83.981,-84.030,-83.896
1099.600,-86.133,-86.075,-86.246,-86.096,-86.160,-86.224,-86.166,-86.227,-86.188,-86.118,-85.989,-85.938,-84.937,-84.738,-84.375,-83.954,-84.119,-83.994
1099.700,-86.102,-86.172,-86.197,-86.227,-86.252,-86.267,-86.047,-86.197,-86.072,-86.072,-85.941,-85.913,-84.976,-84.799,-84.430,-83.966,-84.134,-83.893
1099.800,-86.185,-86.200,-86.160,-86.240,-86.243,-86.136,-86.185,-86.234,-86.172,-86.029,-85.980,-85.968,-84.946,-84.814,-84.488,-84.009,-84.052,-83.832
1099.900,-86.105,-86.127,-86.215,-86.221,-86.151,-86.206,-86.169,-86.270,-86.139,-86.121,-85.934,-85.895,-84.933,-84.772,-84.366,-84.027,-84.171,-83.978
1100.000,-86.130,-86.133,-86.243,-86.111,-86.316,-86.282,-86.066,-86.166,-86.133,-86.038,-86.026,-85.892,-84.979,-84.756,-84.369,-83.963,-84.122,-83.936
1100.100,-86.191,-86.179,-86.139,-86.252,-86.282,-86.176,-86.142,-86.227,-86.182,-86.090,-85.959,-85.925,-85.013,-84.775,-84.460,-83.994,-83.984,-83.884
1100.200,-86.176,-86.118,-86.221,-86.194,-86.179,-86.194,-86.102,-86.200,-86.118,-86.066,-85.974,-85.953,-84.949,-84.814,-84.399,-84.076,-84.210,-83.939
1100.300,-86.102,-86.121,-86.252,-86.191,-86.273,-86.206,-86.102,-86.243,-86.176,-86.060,-86.005,-85.880,-84.924,-84.772,-84.396,-84.045,-84.116,-83.926
1100.400,-86.102,-86.243,-86.142,-86.261,-86.270,-86.133,-86.139,-86.237,-86.148,-86.127,-86.005,-85.938,-84.937,-84.738,-84.415,-83.871,-84.094,-83.878
1100.500,-86.194,-86.169,-86.206,-86.209,-86.209,-86.218,-86.090,-86.249,-86.060,-86.069,-85.928,-85.956,-84.991,-84.802,-84.415,-84.174,-84.018,-83.875
1100.599,-86.087,-86.111,-86.200,-86.276,-86.258,-86.169,-86.099,-86.212,-86.136,-86.038,-85.941,-85.947,-84.979,-84.802,-84.509,-84.070,-84.076,-83.871
1100.699,-86.151,-86.188,-86.176,-86.240,-86.215,-86.298,-86.127,-86.240,-86.185,-86.078,-86.005,-85.934,-84.955,-84.790,-84.302,-83.939,-84.030,-83.960
1100.799,-86.124,-86.154,-86.240,-86.237,-86.218,-86.249,-86.066,-86.298,-86.124,-86.148,-85.999,-85.947,-85.065,-84.882,-84.521,-83.859,-84.055,-83.911
1100.899,-86.096,-86.139,-86.172,-86.215,-86.270,-86.215,-86.063,-86.215,-86.136,-86.090,-85.944,-85.986,-85.004,-84.885,-84.485,-83.929,-84.042,-83.893
1100.999,-86.154,-86.136,-86.227,-86.282,-86.224,-86.240,-86.160,-86.194,-86.127,-86.029,-85.941,-85.986,-84.927,-84.802,-84.348,-83.948,-84.094,-83.850
1101.099,-86.090,-86.139,-86.206,-86.203,-86.249,-86.246,-86.148,-86.240,-86.124,-86.023,-85.977,-85.934,-84.961,-84.763,-84.396,-83.917,-84.064,-83.929
1101.199,-86.151,-86.130,-86.221,-86.212,-86.246,-86.206,-86.102,-86.267,-86.090,-86.050,-86.017,-85.992,-85.034,-84.946,-84.344,-83.902,-84.125,-83.948
1101.299,-86.099,-86.169,-86.230,-86.203,-86.218,-86.215,-86.118,-86.246,-86.084,-86.102,-85.941,-86.005,-84.955,-84.879,-84.460,-83.997,-84.036,-83.887
1101.399,-86.145,-86.154,-86.166,-86.246,-86.197,-86.255,-86.157,-86.224,-86.148,-86.081,-85.980,-85.968,-84.891,-84.695,-84.332,-83.929,-84.073,-83.929
1101.499,-86.157,-86.099,-86.160,-86.230,-86.298,-86.255,-86.172,-86.179,-86.142,-86.102,-85.989,-86.121,-85.034,-84.857,-84.457,-83.987,-84.073,-83.887
1101.598,-86.142,-86.215,-86.200,-86.194,-86.292,-86.200,-86.099,-86.264,-86.154,-86.148,-85.886,-85.928,-84.967,-84.824,-84.344,-83.893,-84.128,-83.914
1101.698,-86.105,-86.191,-86.270,-86.249,-86.270,-86.188,-86.057,-86.237,-86.127,-86.032,-86.008,-85.974,-84.918,-84.821,-84.430,-83.994,-84.055,-83.847
1101.798,-86.163,-86.148,-86.206,-86.264,-86.212,-86.194,-86.130,-86.206,-86.136,-86.050,-86.032,-86.066,-84.933,-84.851,-84.412,-83.896,-84.158,-83.920
