Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
1211.688,-83.231,-83.676,-83.356,-83.298,-83.459,-83.408,-83.646,-83.240,-83.478,-83.249,-83.298,-83.627,-83.481,-82.953,-82.858,-82.816,-82.828,-82.669
1211.788,-83.154,-83.615,-83.444,-83.188,-83.362,-83.481,-83.707,-83.414,-83.490,-83.240,-83.389,-83.664,-83.298,-82.990,-82.910,-82.721,-82.785,-82.657
1211.888,-83.258,-83.765,-83.475,-83.176,-83.481,-83.484,-83.527,-83.392,-83.600,-83.328,-83.484,-83.646,-83.322,-83.136,-82.794,-82.748,-82.849,-82.758
1211.988,-83.154,-83.679,-83.371,-83.304,-83.417,-83.426,-83.615,-83.240,-83.511,-83.295,-83.350,-83.566,-83.426,-83.099,-82.867,-82.761,-82.782,-82.669
1212.088,-83.249,-83.817,-83.517,-83.215,-83.331,-83.469,-83.719,-83.347,-83.377,-83.182,-83.334,-83.627,-83.411,-82.999,-82.843,-82.739,-82.843,-82.602
1212.188,-83.212,-83.813,-83.429,-83.243,-83.536,-83.542,-83.530,-83.472,-83.572,-83.206,-83.429,-83.646,-83.276,-83.188,-82.852,-82.681,-82.745,-82.687
1212.288,-83.170,-83.701,-83.408,-83.304,-83.353,-83.411,-83.606,-83.286,-83.627,-83.298,-83.551,-83.566,-83.466,-83.044,-82.767,-82.721,-82.846,-82.526
1212.388,-83.231,-83.853,-83.444,-83.209,-83.279,-83.429,-83.786,-83.310,-83.466,-83.319,-83.401,-83.636,-83.334,-83.148,-82.938,-82.687,-82.880,-82.617
1212.488,-83.145,-83.765,-83.374,-83.218,-83.466,-83.508,-83.661,-83.392,-83.377,-83.246,-83.371,-83.673,-83.453,-83.121,-82.840,-82.767,-82.785,-82.693
1212.587,-83.224,-83.673,-83.362,-83.307,-83.469,-83.463,-83.542,-83.350,-83.566,-83.334,-83.429,-83.612,-83.197,-83.121,-82.846,-82.782,-82.904,-82.684
1212.687,-83.228,-83.792,-83.444,-83.231,-83.368,-83.478,-83.585,-83.249,-83.499,-83.273,-83.365,-83.698,-83.356,-83.212,-82.880,-82.648,-82.907,-82.721
1212.787,-83.124,-83.755,-83.255,-83.237,-83.441,-83.545,-83.606,-83.267,-83.371,-83.273,-83.401,-83.682,-83.313,-83.066,-82.840,-82.669,-82.797,-82.751
1212.887,-83.237,-83.755,-83.331,-83.331,-83.517,-83.542,-83.493,-83.417,-83.481,-83.316,-83.423,-83.588,-83.337,-83.170,-82.825,-82.718,-82.846,-82.672
1212.987,-83.231,-83.804,-83.426,-83.203,-83.420,-83.499,-83.414,-83.337,-83.493,-83.295,-83.386,-83.694,-83.392,-83.167,-82.861,-82.693,-82.907,-82.654
1213.087,-83.115,-83.734,-83.337,-83.170,-83.374,-83.505,-83.600,-83.279,-83.527,-83.292,-83.398,-83.649,-83.264,-83.017,-82.886,-82.733,-82.791,-82.718
1213.187,-83.249,-83.734,-83.395,-83.276,-83.435,-83.536,-83.701,-83.389,-83.463,-83.322,-83.389,-83.633,-83.325,-83.121,-82.886,-82.703,-82.755,-82.608
1213.287,-83.206,-83.838,-83.408,-83.240,-83.484,-83.505,-83.630,-83.252,-83.557,-83.224,-83.481,-83.670,-83.289,-83.090,-82.947,-82.654,-82.889,-82.623
1213.387,-83.081,-83.792,-83.374,-83.099,-83.426,-83.456,-83.646,-83.438,-83.469,-83.289,-83.508,-83.658,-83.298,-83.093,-82.910,-82.651,-82.831,-82.733
1213.487,-83.258,-83.667,-83.365,-83.148,-83.389,-83.447,-83.630,-83.273,-83.319,-83.301,-83.347,-83.630,-83.282,-83.063,-82.828,-82.782,-82.809,-82.724
1213.586,-83.231,-83.731,-83.444,-83.292,-83.408,-83.423,-83.676,-83.325,-83.527,-83.218,-83.398,-83.673,-83.386,-83.160,-82.898,-82.706,-82.889,-82.803
1213.686,-83.167,-83.691,-83.472,-83.246,-83.499,-83.383,-83.560,-83.405,-83.401,-83.197,-83.429,-83.676,-83.405,-83.118,-82.919,-82.684,-82.779,-82.672
1213.786,-83.209,-83.688,-83.359,-83.096,-83.365,-83.456,-83.633,-83.353,-83.466,-83.344,-83.417,-83.585,-83.313,-83.148,-82.837,-82.779,-82.837,-82.727
1213.886,-83.209,-83.783,-83.371,-83.130,-83.441,-83.447,-83.542,-83.405,-83.536,-83.234,-83.450,-83.633,-83.362,-83.234,-82.925,-82.709,-82.761,-82.730
1213.986,-83.084,-83.826,-83.481,-83.237,-83.347,-83.499,-83.606,-83.411,-83.475,-83.279,-83.487,-83.701,-83.401,-83.102,-82.877,-82.730,-82.809,-82.800
1214.086,-83.221,-83.759,-83.408,-83.167,-83.456,-83.411,-83.627,-83.325,-83.466,-83.359,-83.447,-83.630,-83.252,-83.212,-82.938,-82.700,-82.837,-82.785
1214.186,-83.261,-83.725,-83.310,-83.133,-83.499,-83.530,-83.539,-83.395,-83.490,-83.316,-83.398,-83.762,-83.383,-83.224,-82.834,-82.681,-82.867,-82.724
1214.286,-83.206,-83.795,-83.386,-83.145,-83.426,-83.496,-83.640,-83.408,-83.484,-83.206,-83.499,-83.688,-83.383,-83.121,-82.907,-82.724,-82.877,-82.800
1214.386,-83.096,-83.829,-83.524,-83.102,-83.401,-83.423,-83.667,-83.301,-83.456,-83.310,-83.374,-83.716,-83.350,-83.200,-82.996,-82.779,-82.816,-82.751
1214.486,-83.157,-83.649,-83.401,-83.249,-83.478,-83.539,-83.640,-83.295,-83.484,-83.279,-83.508,-83.755,-83.365,-83.017,-82.974,-82.742,-82.834,-82.806
1214.585,-83.252,-83.765,-83.334,-83.032,-83.398,-83.514,-83.578,-83.386,-83.551,-83.282,-83.481,-83.643,-83.243,-83.246,-83.044,-82.693,-82.840,-82.764
1214.685,-83.139,-83.853,-83.377,-83.099,-83.475,-83.463,-83.679,-83.289,-83.426,-83.374,-83.423,-83.780,-83.386,-83.145,-82.883,-82.773,-82.950,-82.794
1214.785,-83.057,-83.783,-83.356,-83.011,-83.502,-83.521,-83.618,-83.310,-83.493,-83.264,-83.450,-83.655,-83.267,-83.252,-82.990,-82.812,-82.843,-82.812
1214.885,-83.295,-83.722,-83.380,-83.029,-83.456,-83.496,-83.563,-83.368,-83.566,-83.347,-83.322,-83.841,-83.334,-83.133,-82.968,-82.809,-82.800,-82.681
1214.985,-83.221,-83.835,-83.417,-83.182,-83.444,-83.484,-83.621,-83.255,-83.514,-83.279,-83.551,-83.722,-83.215,-83.243,-83.047,-82.745,-82.843,-82.831
1215.085,-83.133,-83.771,-83.359,-83.142,-83.502,-83.478,-83.606,-83.322,-83.609,-83.365,-83.411,-83.755,-83.292,-83.194,-82.968,-82.779,-82.816,-82.697
1215.185,-83.194,-83.832,-83.521,-83.072,-83.423,-83.542,-83.609,-83.398,-83.450,-83.417,-83.521,-83.652,-83.139,-83.240,-82.983,-82.755,-82.974,-82.788
1215.285,-83.102,-83.804,-83.493,-83.133,-83.438,-83.530,-83.710,-83.255,-83.578,-83.359,-83.362,-83.704,-83.249,-83.145,-82.922,-82.748,-82.819,-82.706
1215.385,-83.255,-83.792,-83.429,-83.176,-83.536,-83.545,-83.624,-83.356,-83.600,-83.331,-83.481,-83.749,-83.115,-83.234,-82.999,-82.776,-82.925,-82.803
1215.485,-83.163,-83.871,-83.533,-83.081,-83.517,-83.585,-83.667,-83.255,-83.618,-83.310,-83.459,-83.890,-83.179,-83.139,-82.947,-82.693,-82.791,-82.678
1215.584,-83.209,-83.765,-83.481,-83.096,-83.414,-83.466,-83.655,-83.456,-83.481,-83.365,-83.575,-83.722,-83.035,-83.261,-82.993,-82.751,-82.898,-82.812
1215.684,-83.218,-83.716,-83.411,-83.154,-83.508,-83.569,-83.530,-83.368,-83.417,-83.383,-83.411,-83.844,-83.151,-83.139,-82.941,-82.666,-82.812,-82.816
1215.784,-83.200,-83.823,-83.450,-83.102,-83.456,-83.496,-83.670,-83.459,-83.331,-83.411,-83.517,-83.768,-83.072,-83.188,-82.898,-82.797,-82.898,-82.697
1215.884,-83.286,-83.734,-83.417,-83.118,-83.450,-83.441,-83.606,-83.307,-83.533,-83.347,-83.453,-83.798,-83.005,-83.206,-82.941,-82.693,-82.825,-82.758
1215.984,-83.246,-83.725,-83.313,-83.145,-83.502,-83.505,-83.701,-83.389,-83.505,-83.337,-83.542,-83.676,-83.032,-83.218,-82.855,-82.758,-82.822,-82.693
1216.084,-83.167,-83.771,-83.392,-83.084,-83.450,-83.426,-83.606,-83.337,-83.447,-83.429,-83.463,-83.835,-83.002,-83.231,-83.041,-82.709,-82.907,-82.797
1216.184,-83.289,-83.810,-83.432,-83.237,-83.521,-83.612,-83.664,-83.426,-83.362,-83.389,-83.524,-83.783,-83.047,-83.167,-82.892,-82.721,-82.831,-82.736
1216.284,-83.316,-83.737,-83.463,-83.224,-83.426,-83.487,-83.649,-83.301,-83.517,-83.475,-83.502,-83.789,-83.014,-83.307,-82.947,-82.721,-82.904,-82.712
1216.384,-83.194,-83.829,-83.499,-83.237,-83.456,-83.588,-83.734,-83.392,-83.383,-83.344,-83.450,-83.823,-82.999,-83.136,-82.941,-82.709,-82.880,-82.822
1216.484,-83.160,-83.826,-83.517,-83.298,-83.569,-83.362,-83.624,-83.298,-83.524,-83.466,-83.630,-83.762,-82.965,-83.234,-82.953,-82.788,-82.846,-82.684
1216.583,-83.206,-83.704,-83.420,-83.200,-83.484,-83.514,-83.691,-83.426,-83.423,-83.408,-83.521,-83.878,-83.026,-83.173,-83.029,-82.727,-82.935,-82.764
1216.683,-83.224,-83.826,-83.539,-83.228,-83.521,-83.487,-83.597,-83.298,-83.609,-83.551,-83.643,-83.783,-83.011,-83.188,-82.889,-82.718,-82.767,-82.758
1216.783,-83.212,-83.765,-83.344,-83.298,-83.417,-83.640,-83.740,-83.447,-83.456,-83.423,-83.554,-83.826,-82.944,-83.279,-82.993,-82.840,-82.880,-82.620
1216.883,-83.334,-83.774,-83.441,-83.304,-83.484,-83.459,-83.664,-83.392,-83.612,-83.511,-83.560,-83.817,-83.066,-83.121,-82.941,-82.745,-82.874,-82.687
1216.983,-83.173,-83.841,-83.313,-83.215,-83.469,-83.542,-83.713,-83.441,-83.551,-83.505,-83.612,-83.850,-82.889,-83.240,-82.916,-82.849,-82.861,-82.574
1217.083,-83.157,-83.728,-83.475,-83.264,-83.557,-83.499,-83.597,-83.405,-83.499,-83.344,-83.493,-83.914,-82.996,-83.231,-82.950,-82.739,-82.892,-82.733
1217.183,-83.246,-83.841,-83.417,-83.218,-83.432,-83.566,-83.716,-83.392,-83.517,-83.511,-83.630,-83.804,-82.986,-83.255,-82.889,-82.736,-82.840,-82.828
1217.283,-83.176,-83.810,-83.450,-83.328,-83.450,-83.463,-83.591,-83.450,-83.408,-83.423,-83.490,-83.920,-82.803,-83.279,-83.035,-82.776,-82.846,-82.706
1217.383,-83.194,-83.948,-83.423,-83.246,-83.481,-83.502,-83.597,-83.392,-83.530,-83.502,-83.514,-83.835,-83.017,-83.200,-82.944,-82.706,-82.901,-82.733
1217.483,-83.112,-83.823,-83.551,-83.270,-83.478,-83.569,-83.554,-83.475,-83.453,-83.493,-83.572,-83.801,-82.916,-83.255,-82.922,-82.764,-82.779,-82.782
1217.582,-83.307,-83.847,-83.499,-83.206,-83.536,-83.499,-83.594,-83.316,-83.417,-83.456,-83.453,-83.902,-82.904,-83.197,-83.044,-82.721,-82.938,-82.675
1217.682,-83.139,-83.838,-83.588,-83.282,-83.426,-83.643,-83.682,-83.417,-83.514,-83.557,-83.609,-83.813,-82.993,-83.163,-82.980,-82.608,-82.883,-82.712
1217.782,-83.234,-83.926,-83.508,-83.234,-83.533,-83.505,-83.603,-83.456,-83.401,-83.453,-83.582,-83.823,-82.788,-83.286,-82.935,-82.791,-82.825,-82.767
1217.882,-83.102,-83.969,-83.487,-83.310,-83.463,-83.578,-83.719,-83.359,-83.484,-83.490,-83.591,-83.899,-82.919,-83.182,-83.020,-82.758,-82.983,-82.663
1217.982,-83.200,-83.920,-83.478,-83.188,-83.594,-83.481,-83.621,-83.484,-83.304,-83.585,-83.676,-83.801,-82.919,-83.127,-82.892,-82.693,-82.959,-82.742
1218.082,-83.255,-83.841,-83.582,-83.359,-83.429,-83.563,-83.752,-83.377,-83.377,-83.447,-83.508,-83.878,-82.816,-83.255,-82.932,-82.791,-82.861,-82.825
1218.182,-83.276,-83.859,-83.444,-83.292,-83.530,-83.554,-83.682,-83.466,-83.511,-83.554,-83.594,-83.914,-82.828,-83.167,-82.983,-82.779,-82.999,-82.745
1218.282,-83.188,-83.722,-83.560,-83.319,-83.475,-83.472,-83.646,-83.401,-83.386,-83.487,-83.618,-83.850,-82.794,-83.160,-82.837,-82.693,-82.950,-82.681
1218.382,-83.212,-83.868,-83.420,-83.292,-83.475,-83.621,-83.780,-83.334,-83.560,-83.493,-83.499,-83.905,-82.748,-83.276,-82.880,-82.806,-82.886,-82.733
1218.482,-83.224,-83.780,-83.575,-83.261,-83.536,-83.414,-83.630,-83.517,-83.472,-83.545,-83.539,-83.899,-82.977,-83.270,-82.950,-82.785,-82.983,-82.703
1218.581,-83.331,-83.963,-83.466,-83.353,-83.466,-83.597,-83.725,-83.432,-83.511,-83.481,-83.542,-83.865,-82.910,-83.240,-82.861,-82.715,-83.023,-82.697
1218.681,-83.160,-83.835,-83.585,-83.313,-83.554,-83.398,-83.676,-83.414,-83.615,-83.478,-83.466,-83.896,-82.843,-83.401,-82.913,-82.828,-82.855,-82.748
1218.781,-83.279,-83.878,-83.536,-83.392,-83.466,-83.521,-83.636,-83.514,-83.490,-83.496,-83.560,-83.853,-82.983,-83.224,-83.093,-82.809,-82.910,-82.776
1218.881,-83.182,-83.881,-83.524,-83.353,-83.517,-83.652,-83.704,-83.307,-83.401,-83.441,-83.673,-83.765,-82.883,-83.228,-82.968,-82.748,-82.980,-82.648
1218.981,-83.228,-83.850,-83.643,-83.383,-83.630,-83.514,-83.658,-83.411,-83.411,-83.459,-83.475,-83.859,-82.812,-83.368,-82.950,-82.816,-82.938,-82.639
1219.081,-83.167,-83.945,-83.481,-83.350,-83.548,-83.640,-83.652,-83.414,-83.405,-83.456,-83.530,-83.914,-82.968,-83.319,-83.130,-82.761,-82.831,-82.721
1219.181,-83.218,-83.853,-83.636,-83.319,-83.612,-83.609,-83.698,-83.304,-83.505,-83.459,-83.618,-83.801,-82.962,-83.237,-82.983,-82.660,-82.935,-82.678
1219.281,-83.221,-83.932,-83.563,-83.398,-83.609,-83.475,-83.606,-83.444,-83.438,-83.441,-83.478,-83.783,-82.883,-83.270,-82.895,-82.623,-82.962,-82.617
1219.381,-83.160,-83.841,-83.536,-83.301,-83.542,-83.655,-83.698,-83.456,-83.444,-83.530,-83.572,-83.920,-82.855,-83.279,-82.895,-82.797,-82.831,-82.660
1219.481,-83.389,-83.844,-83.627,-83.398,-83.627,-83.545,-83.713,-83.347,-83.508,-83.499,-83.588,-83.826,-82.913,-83.197,-83.017,-82.727,-82.794,-82.703
1219.580,-83.179,-83.914,-83.490,-83.353,-83.548,-83.521,-83.551,-83.405,-83.444,-83.466,-83.453,-83.743,-82.816,-83.160,-82.959,-82.675,-82.922,-82.666
1219.680,-83.365,-83.853,-83.588,-83.380,-83.542,-83.578,-83.646,-83.426,-83.377,-83.569,-83.469,-83.844,-82.779,-83.295,-82.886,-82.645,-82.883,-82.645
1219.780,-83.237,-83.975,-83.563,-83.401,-83.630,-83.493,-83.658,-83.319,-83.514,-83.493,-83.499,-83.810,-82.880,-83.249,-82.916,-82.742,-82.794,-82.803
1219.880,-83.240,-83.890,-83.566,-83.313,-83.575,-83.557,-83.661,-83.389,-83.591,-83.435,-83.542,-83.835,-82.913,-83.209,-83.044,-82.794,-82.852,-82.617
1219.980,-83.310,-83.920,-83.649,-83.273,-83.554,-83.615,-83.704,-83.508,-83.508,-83.472,-83.487,-83.792,-82.828,-83.179,-82.944,-82.681,-82.895,-82.663
1220.080,-83.191,-83.978,-83.514,-83.331,-83.685,-83.554,-83.679,-83.365,-83.463,-83.456,-83.438,-83.826,-82.812,-83.203,-82.849,-82.706,-82.822,-82.645
1220.180,-83.200,-83.878,-83.609,-83.249,-83.511,-83.566,-83.591,-83.398,-83.472,-83.429,-83.459,-83.801,-82.910,-83.255,-82.965,-82.788,-82.898,-82.742
1220.280,-83.148,-84.021,-83.560,-83.347,-83.521,-83.646,-83.691,-83.499,-83.517,-83.383,-83.517,-83.731,-82.870,-83.197,-82.947,-82.663,-82.767,-82.709
1220.380,-83.279,-83.884,-83.542,-83.347,-83.643,-83.527,-83.704,-83.411,-83.371,-83.472,-83.450,-83.661,-82.709,-83.173,-82.922,-82.727,-82.812,-82.703
1220.480,-83.377,-83.884,-83.688,-83.279,-83.487,-83.502,-83.636,-83.353,-83.435,-83.542,-83.478,-83.728,-82.742,-83.316,-82.925,-82.687,-82.834,-82.739
1220.579,-83.194,-83.994,-83.597,-83.365,-83.456,-83.630,-83.704,-83.450,-83.459,-83.395,-83.499,-83.725,-82.886,-83.255,-82.968,-82.678,-82.791,-82.629
1220.679,-83.383,-83.810,-83.554,-83.344,-83.578,-83.572,-83.658,-83.499,-83.435,-83.319,-83.533,-83.667,-82.822,-83.289,-82.880,-82.739,-82.932,-82.675
1220.779,-83.316,-83.865,-83.609,-83.264,-83.456,-83.463,-83.609,-83.392,-83.392,-83.398,-83.475,-83.743,-82.855,-83.234,-83.035,-82.657,-82.892,-82.779
1220.879,-83.188,-83.887,-83.566,-83.398,-83.484,-83.627,-83.597,-83.319,-83.392,-83.432,-83.508,-83.755,-82.727,-83.221,-82.904,-82.712,-82.794,-82.687
1220.979,-83.365,-83.826,-83.536,-83.401,-83.575,-83.594,-83.749,-83.408,-83.417,-83.313,-83.377,-83.813,-82.852,-83.246,-82.999,-82.672,-82.895,-82.614
1221.079,-83.270,-83.890,-83.575,-83.325,-83.554,-83.383,-83.707,-83.447,-83.438,-83.481,-83.456,-83.704,-82.846,-83.221,-82.980,-82.611,-82.788,-82.727
1221.179,-83.240,-83.987,-83.426,-83.408,-83.475,-83.524,-83.615,-83.282,-83.386,-83.337,-83.432,-83.752,-82.751,-83.273,-82.916,-82.687,-82.837,-82.645
1221.279,-83.398,-83.890,-83.377,-83.463,-83.481,-83.594,-83.670,-83.261,-83.395,-83.350,-83.612,-83.774,-82.840,-83.316,-82.986,-82.706,-82.846,-82.614
1221.379,-83.136,-84.009,-83.514,-83.362,-83.585,-83.481,-83.740,-83.456,-83.444,-83.206,-83.511,-83.713,-82.846,-83.197,-83.014,-82.672,-82.993,-82.666
1221.479,-83.340,-84.003,-83.511,-83.395,-83.560,-83.408,-83.652,-83.322,-83.392,-83.353,-83.530,-83.749,-82.816,-83.261,-82.996,-82.657,-82.861,-82.605
1221.578,-83.380,-83.847,-83.539,-83.435,-83.493,-83.502,-83.557,-83.481,-83.487,-83.426,-83.566,-83.755,-82.870,-83.340,-82.953,-82.776,-82.855,-82.587
1221.678,-83.319,-83.997,-83.621,-83.478,-83.524,-83.603,-83.630,-83.292,-83.405,-83.264,-83.487,-83.734,-82.877,-83.218,-83.057,-82.736,-82.877,-82.739
1221.778,-83.337,-84.058,-83.701,-83.334,-83.606,-83.459,-83.615,-83.374,-83.472,-83.426,-83.527,-83.807,-82.800,-83.179,-82.956,-82.648,-82.828,-82.617
1221.878,-83.395,-83.899,-83.582,-83.365,-83.569,-83.466,-83.609,-83.252,-83.481,-83.405,-83.578,-83.783,-82.886,-83.319,-82.919,-82.687,-82.892,-82.663
1221.978,-83.252,-83.881,-83.533,-83.466,-83.463,-83.578,-83.594,-83.395,-83.374,-83.356,-83.521,-83.682,-82.904,-83.157,-83.069,-82.651,-82.880,-82.745
1222.078,-83.282,-83.945,-83.652,-83.377,-83.441,-83.453,-83.704,-83.334,-83.383,-83.420,-83.453,-83.707,-82.849,-83.237,-82.980,-82.693,-82.785,-82.660
1222.178,-83.362,-83.890,-83.673,-83.362,-83.530,-83.557,-83.597,-83.310,-83.383,-83.362,-83.521,-83.789,-82.919,-83.298,-82.962,-82.697,-82.895,-82.770
1222.278,-83.331,-83.865,-83.490,-83.469,-83.469,-83.456,-83.658,-83.371,-83.408,-83.307,-83.560,-83.771,-82.947,-83.246,-83.023,-82.645,-82.779,-82.626
1222.378,-83.234,-84.042,-83.572,-83.414,-83.524,-83.521,-83.563,-83.340,-83.420,-83.368,-83.426,-83.710,-82.812,-83.215,-82.892,-82.776,-82.898,-82.721
1222.478,-83.316,-83.994,-83.762,-83.325,-83.521,-83.426,-83.554,-83.289,-83.398,-83.386,-83.499,-83.789,-82.886,-83.197,-83.023,-82.623,-82.764,-82.623
1222.577,-83.353,-83.914,-83.658,-83.401,-83.594,-83.524,-83.664,-83.301,-83.328,-83.298,-83.578,-83.740,-82.886,-83.112,-82.965,-82.639,-82.864,-82.834
1222.677,-83.304,-83.868,-83.478,-83.417,-83.502,-83.511,-83.566,-83.307,-83.423,-83.344,-83.405,-83.777,-82.846,-83.286,-83.017,-82.620,-82.834,-82.684
1222.777,-83.243,-83.945,-83.551,-83.322,-83.655,-83.420,-83.578,-83.218,-83.374,-83.441,-83.493,-83.817,-82.938,-83.212,-82.953,-82.666,-82.907,-82.758
1222.877,-83.319,-83.911,-83.627,-83.405,-83.511,-83.545,-83.664,-83.295,-83.350,-83.215,-83.444,-83.740,-82.886,-83.231,-82.922,-82.666,-82.855,-82.645
1222.977,-83.392,-83.868,-83.563,-83.435,-83.563,-83.539,-83.636,-83.359,-83.316,-83.273,-83.481,-83.838,-82.953,-83.093,-83.005,-82.703,-82.895,-82.776
1223.077,-83.289,-83.923,-83.600,-83.398,-83.585,-83.432,-83.511,-83.258,-83.368,-83.276,-83.578,-83.798,-82.736,-83.209,-82.993,-82.675,-82.797,-82.663
1223.177,-83.176,-83.987,-83.398,-83.493,-83.475,-83.435,-83.606,-83.286,-83.414,-83.368,-83.496,-83.771,-82.928,-83.176,-83.029,-82.657,-82.901,-82.700
1223.277,-83.380,-83.890,-83.554,-83.411,-83.484,-83.524,-83.649,-83.344,-83.435,-83.371,-83.493,-83.719,-82.901,-83.182,-82.889,-82.635,-82.812,-82.675
1223.377,-83.301,-84.018,-83.542,-83.401,-83.545,-83.481,-83.585,-83.270,-83.401,-83.347,-83.362,-83.798,-82.977,-83.105,-82.953,-82.755,-82.870,-82.703
1223.477,-83.295,-83.896,-83.551,-83.441,-83.502,-83.408,-83.658,-83.334,-83.466,-83.344,-83.533,-83.719,-82.819,-83.124,-82.895,-82.678,-82.703,-82.727
1223.576,-83.328,-83.975,-83.609,-83.331,-83.475,-83.508,-83.710,-83.289,-83.429,-83.249,-83.453,-83.789,-82.883,-83.087,-83.029,-82.687,-82.855,-82.608
1223.676,-83.286,-83.997,-83.499,-83.350,-83.502,-83.435,-83.652,-83.295,-83.386,-83.389,-83.527,-83.722,-82.877,-83.276,-82.968,-82.635,-82.745,-82.764
1223.776,-83.261,-83.893,-83.539,-83.405,-83.493,-83.411,-83.652,-83.371,-83.505,-83.273,-83.444,-83.734,-82.932,-83.179,-82.932,-82.730,-82.770,-82.706
1223.876,-83.328,-84.039,-83.624,-83.322,-83.490,-83.514,-83.701,-83.337,-83.310,-83.420,-83.502,-83.676,-82.837,-83.295,-82.941,-82.568,-82.770,-82.831
1223.976,-83.356,-83.929,-83.484,-83.304,-83.542,-83.411,-83.652,-83.328,-83.423,-83.209,-83.295,-83.777,-82.962,-83.228,-82.910,-82.663,-82.773,-82.715
1224.076,-83.444,-83.850,-83.588,-83.423,-83.514,-83.484,-83.704,-83.264,-83.380,-83.255,-83.517,-83.698,-82.861,-83.325,-83.005,-82.660,-82.840,-82.748
1224.176,-83.334,-83.899,-83.688,-83.423,-83.487,-83.524,-83.548,-83.435,-83.453,-83.215,-83.420,-83.820,-82.980,-83.179,-82.852,-82.678,-82.788,-82.751
1224.276,-83.279,-83.948,-83.609,-83.295,-83.560,-83.524,-83.627,-83.316,-83.365,-83.371,-83.530,-83.676,-82.928,-83.331,-83.005,-82.632,-82.855,-82.755
1224.376,-83.273,-83.896,-83.511,-83.362,-83.450,-83.606,-83.533,-83.356,-83.490,-83.273,-83.389,-83.743,-82.935,-83.215,-82.898,-82.605,-82.758,-82.858
1224.476,-83.240,-83.945,-83.557,-83.322,-83.554,-83.368,-83.661,-83.191,-83.322,-83.371,-83.551,-83.725,-82.883,-83.206,-82.974,-82.712,-82.861,-82.678
1224.575,-83.209,-83.890,-83.572,-83.246,-83.499,-83.496,-83.557,-83.310,-83.490,-83.298,-83.585,-83.801,-82.855,-83.267,-82.935,-82.648,-82.800,-82.822
1224.675,-83.273,-83.902,-83.539,-83.328,-83.490,-83.386,-83.603,-83.270,-83.374,-83.371,-83.582,-83.780,-82.968,-83.215,-82.858,-82.678,-82.782,-82.703
1224.775,-83.289,-83.923,-83.594,-83.224,-83.438,-83.548,-83.502,-83.398,-83.438,-83.389,-83.539,-83.691,-82.834,-83.215,-82.990,-82.593,-82.904,-82.626
1224.875,-83.267,-83.920,-83.524,-83.374,-83.340,-83.447,-83.560,-83.286,-83.395,-83.337,-83.472,-83.768,-82.968,-83.121,-82.877,-82.709,-82.803,-82.770
1224.975,-83.197,-83.817,-83.490,-83.289,-83.487,-83.572,-83.530,-83.389,-83.417,-83.414,-83.530,-83.609,-82.816,-83.264,-83.020,-82.700,-82.901,-82.724
1225.075,-83.310,-83.881,-83.630,-83.252,-83.423,-83.456,-83.612,-83.279,-83.405,-83.334,-83.450,-83.746,-82.947,-83.200,-82.880,-82.611,-82.785,-82.703
1225.175,-83.270,-83.887,-83.511,-83.276,-83.548,-83.533,-83.502,-83.310,-83.328,-83.463,-83.527,-83.621,-82.947,-83.130,-82.913,-82.724,-82.794,-82.721
1225.275,-83.246,-83.804,-83.615,-83.237,-83.386,-83.417,-83.643,-83.322,-83.505,-83.331,-83.389,-83.658,-82.864,-83.228,-82.919,-82.635,-82.913,-82.681
1225.375,-83.347,-83.942,-83.466,-83.328,-83.545,-83.572,-83.508,-83.286,-83.450,-83.365,-83.401,-83.688,-82.941,-83.151,-82.843,-82.764,-82.843,-82.831
1225.475,-83.249,-83.850,-83.563,-83.301,-83.423,-83.426,-83.609,-83.353,-83.417,-83.359,-83.432,-83.640,-82.877,-83.304,-82.971,-82.700,-82.889,-82.751
1225.574,-83.371,-83.969,-83.493,-83.313,-83.456,-83.575,-83.569,-83.231,-83.078,-83.279,-83.368,-83.743,-82.910,-83.224,-82.861,-82.602,-82.877,-82.706
1225.674,-83.292,-83.777,-83.514,-83.182,-83.435,-83.420,-83.618,-83.359,-83.304,-83.368,-83.521,-83.630,-82.916,-83.124,-82.852,-82.727,-82.715,-82.831
1225.774,-83.365,-83.896,-83.487,-83.316,-83.456,-83.508,-83.524,-83.289,-83.252,-83.298,-83.395,-83.719,-82.877,-83.261,-82.999,-82.678,-82.764,-82.715
1225.874,-83.298,-83.810,-83.417,-83.325,-83.432,-83.444,-83.487,-83.359,-83.298,-83.380,-83.524,-83.786,-82.990,-83.093,-82.898,-82.672,-82.776,-82.727
1225.974,-83.154,-83.917,-83.408,-83.405,-83.411,-83.447,-83.591,-83.344,-83.377,-83.301,-83.505,-83.704,-82.849,-83.157,-82.892,-82.727,-82.703,-82.776
1226.074,-83.319,-83.850,-83.490,-83.313,-83.478,-83.463,-83.496,-83.322,-83.331,-83.249,-83.456,-83.746,-82.919,-83.224,-82.901,-82.605,-82.797,-82.748
1226.174,-83.228,-83.829,-83.395,-83.295,-83.368,-83.405,-83.600,-83.408,-83.426,-83.389,-83.502,-83.606,-82.922,-83.075,-82.782,-82.651,-82.742,-82.739
