Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
623.576,-90.045,-89.386,-88.654,-87.766,-86.835,-85.806,-84.711,-83.353,-81.833,-79.929,-77.725,-75.156,-71.539,-67.328,-61.642,-55.453,-53.940,-51.767
623.676,-90.015,-89.294,-88.620,-87.723,-86.823,-85.767,-84.708,-83.331,-81.827,-79.892,-77.704,-75.110,-71.585,-67.371,-61.642,-55.374,-53.952,-51.675
623.776,-90.067,-89.380,-88.559,-87.683,-86.795,-85.788,-84.616,-83.398,-81.772,-79.907,-77.640,-75.177,-71.576,-67.361,-61.636,-55.380,-53.986,-51.773
623.876,-90.039,-89.429,-88.593,-87.741,-86.868,-85.818,-84.711,-83.295,-81.796,-79.956,-77.679,-75.208,-71.521,-67.325,-61.673,-55.444,-53.897,-51.651
623.976,-89.993,-89.343,-88.583,-87.744,-86.865,-85.797,-84.753,-83.331,-81.772,-79.901,-77.740,-75.089,-71.530,-67.288,-61.621,-55.307,-53.912,-51.712
624.076,-90.018,-89.362,-88.577,-87.695,-86.768,-85.745,-84.650,-83.380,-81.754,-79.926,-77.661,-75.131,-71.561,-67.392,-61.667,-55.325,-53.918,-51.660
624.176,-89.999,-89.404,-88.583,-87.720,-86.896,-85.770,-84.714,-83.292,-81.839,-79.996,-77.686,-75.195,-71.597,-67.361,-61.603,-55.377,-53.860,-51.636
624.276,-90.015,-89.349,-88.641,-87.735,-86.819,-85.748,-84.698,-83.368,-81.677,-79.855,-77.740,-75.143,-71.481,-67.307,-61.578,-55.368,-53.891,-51.694
624.376,-90.051,-89.404,-88.525,-87.662,-86.813,-85.745,-84.677,-83.301,-81.802,-79.959,-77.652,-75.159,-71.558,-67.346,-61.676,-55.286,-53.918,-51.675
624.476,-89.981,-89.346,-88.641,-87.766,-86.896,-85.846,-84.741,-83.350,-81.772,-79.883,-77.686,-75.122,-71.585,-67.386,-61.661,-55.338,-53.870,-51.602
624.575,-90.073,-89.331,-88.593,-87.671,-86.807,-85.770,-84.702,-83.438,-81.778,-79.895,-77.649,-75.098,-71.515,-67.328,-61.627,-55.316,-53.830,-51.678
624.675,-89.996,-89.407,-88.675,-87.802,-86.826,-85.745,-84.641,-83.240,-81.720,-79.944,-77.734,-75.220,-71.536,-67.380,-61.621,-55.292,-53.860,-51.703
624.775,-90.051,-89.392,-88.617,-87.622,-86.722,-85.709,-84.604,-83.374,-81.674,-79.861,-77.618,-75.174,-71.564,-67.346,-61.661,-55.313,-53.867,-51.602
624.875,-90.079,-89.352,-88.519,-87.665,-86.804,-85.788,-84.653,-83.304,-81.772,-79.901,-77.573,-75.150,-71.536,-67.343,-61.584,-55.359,-53.839,-51.599
624.975,-89.917,-89.288,-88.583,-87.692,-86.795,-85.788,-84.747,-83.444,-81.760,-79.913,-77.725,-74.994,-71.640,-67.371,-61.621,-55.252,-53.836,-51.651
625.075,-90.063,-89.349,-88.602,-87.717,-86.917,-85.809,-84.683,-83.307,-81.805,-79.996,-77.655,-75.101,-71.460,-67.297,-61.600,-55.325,-53.931,-51.654
625.175,-90.036,-89.365,-88.708,-87.723,-86.801,-85.687,-84.659,-83.340,-81.702,-79.861,-77.698,-75.095,-71.548,-67.413,-61.560,-55.292,-53.830,-51.529
625.275,-90.173,-89.337,-88.504,-87.625,-86.765,-85.797,-84.656,-83.298,-81.735,-79.849,-77.606,-75.153,-71.515,-67.264,-61.615,-55.191,-53.833,-51.639
625.375,-90.002,-89.288,-88.574,-87.653,-86.758,-85.760,-84.705,-83.353,-81.726,-79.868,-77.676,-75.055,-71.582,-67.331,-61.536,-55.301,-53.839,-51.547
625.475,-90.002,-89.340,-88.535,-87.650,-86.884,-85.828,-84.659,-83.307,-81.784,-79.941,-77.600,-75.134,-71.487,-67.355,-61.627,-55.240,-53.781,-51.550
625.574,-89.987,-89.304,-88.651,-87.714,-86.755,-85.709,-84.650,-83.347,-81.735,-79.858,-77.765,-75.046,-71.533,-67.429,-61.530,-55.246,-53.799,-51.611
625.674,-90.085,-89.355,-88.541,-87.659,-86.829,-85.782,-84.604,-83.246,-81.680,-79.947,-77.615,-75.162,-71.472,-67.349,-61.633,-55.161,-53.815,-51.523
625.774,-89.966,-89.334,-88.602,-87.656,-86.758,-85.669,-84.665,-83.368,-81.778,-79.855,-77.673,-75.049,-71.548,-67.297,-61.618,-55.191,-53.720,-51.608
625.874,-90.082,-89.340,-88.510,-87.680,-86.832,-85.834,-84.634,-83.292,-81.714,-79.962,-77.594,-75.165,-71.539,-67.276,-61.615,-55.273,-53.748,-51.569
625.974,-89.981,-89.291,-88.589,-87.717,-86.743,-85.736,-84.668,-83.322,-81.796,-79.910,-77.707,-75.058,-71.530,-67.337,-61.536,-55.209,-53.687,-51.468
626.074,-90.082,-89.389,-88.574,-87.692,-86.896,-85.785,-84.668,-83.304,-81.750,-79.880,-77.588,-75.177,-71.448,-67.334,-61.618,-55.228,-53.848,-51.495
626.174,-89.996,-89.249,-88.535,-87.650,-86.755,-85.712,-84.613,-83.310,-81.787,-79.932,-77.692,-75.119,-71.555,-67.313,-61.530,-55.142,-53.720,-51.505
626.274,-90.073,-89.380,-88.565,-87.714,-86.804,-85.745,-84.686,-83.344,-81.714,-79.813,-77.643,-75.113,-71.451,-67.285,-61.633,-55.200,-53.751,-51.553
626.374,-90.027,-89.282,-88.525,-87.604,-86.746,-85.751,-84.634,-83.264,-81.754,-79.913,-77.658,-75.085,-71.570,-67.346,-61.493,-55.231,-53.604,-51.520
626.474,-90.045,-89.352,-88.596,-87.683,-86.816,-85.727,-84.686,-83.344,-81.754,-79.797,-77.631,-75.058,-71.445,-67.279,-61.612,-55.212,-53.705,-51.505
626.573,-90.021,-89.310,-88.525,-87.628,-86.792,-85.748,-84.625,-83.276,-81.668,-79.950,-77.557,-75.137,-71.552,-67.352,-61.557,-55.173,-53.665,-51.404
626.673,-90.002,-89.310,-88.577,-87.662,-86.755,-85.724,-84.702,-83.313,-81.790,-79.837,-77.667,-75.070,-71.481,-67.209,-61.664,-55.182,-53.687,-51.492
626.773,-90.048,-89.365,-88.510,-87.595,-86.844,-85.794,-84.598,-83.261,-81.668,-79.883,-77.579,-75.168,-71.509,-67.343,-61.505,-55.188,-53.586,-51.389
626.873,-89.981,-89.270,-88.550,-87.662,-86.679,-85.678,-84.653,-83.298,-81.757,-79.861,-77.679,-75.076,-71.487,-67.261,-61.603,-55.139,-53.683,-51.443
626.973,-90.070,-89.365,-88.583,-87.650,-86.804,-85.730,-84.659,-83.282,-81.735,-79.858,-77.628,-75.110,-71.497,-67.343,-61.530,-55.191,-53.558,-51.373
627.073,-89.969,-89.310,-88.556,-87.576,-86.707,-85.754,-84.583,-83.255,-81.677,-79.865,-77.661,-75.122,-71.518,-67.300,-61.581,-55.188,-53.680,-51.465
627.173,-90.009,-89.322,-88.596,-87.659,-86.771,-85.764,-84.705,-83.371,-81.769,-79.745,-77.621,-75.110,-71.478,-67.276,-61.575,-55.246,-53.592,-51.434
627.273,-90.005,-89.319,-88.504,-87.546,-86.795,-85.788,-84.613,-83.295,-81.662,-79.858,-77.591,-75.137,-71.558,-67.307,-61.548,-55.148,-53.619,-51.379
627.373,-90.009,-89.273,-88.647,-87.643,-86.691,-85.681,-84.637,-83.319,-81.735,-79.849,-77.698,-75.037,-71.463,-67.191,-61.597,-55.264,-53.564,-51.413
627.473,-90.085,-89.392,-88.550,-87.677,-86.865,-85.785,-84.564,-83.310,-81.732,-79.858,-77.551,-75.107,-71.545,-67.349,-61.490,-55.130,-53.653,-51.312
627.572,-89.957,-89.279,-88.528,-87.601,-86.731,-85.699,-84.570,-83.194,-81.631,-79.852,-77.649,-75.101,-71.503,-67.203,-61.636,-55.246,-53.592,-51.379
627.672,-90.070,-89.291,-88.583,-87.686,-86.740,-85.690,-84.668,-83.328,-81.790,-79.779,-77.621,-75.040,-71.494,-67.282,-61.554,-55.209,-53.543,-51.291
627.772,-89.963,-89.255,-88.437,-87.634,-86.798,-85.822,-84.534,-83.292,-81.693,-79.886,-77.585,-75.131,-71.579,-67.294,-61.575,-55.118,-53.564,-51.331
627.872,-89.941,-89.203,-88.544,-87.643,-86.703,-85.696,-84.604,-83.273,-81.689,-79.895,-77.695,-75.076,-71.451,-67.252,-61.566,-55.188,-53.540,-51.236
627.972,-90.070,-89.362,-88.544,-87.695,-86.789,-85.736,-84.613,-83.337,-81.772,-79.816,-77.591,-75.128,-71.536,-67.322,-61.523,-55.115,-53.583,-51.303
628.072,-89.996,-89.267,-88.464,-87.616,-86.789,-85.773,-84.509,-83.264,-81.647,-79.919,-77.643,-75.134,-71.521,-67.209,-61.581,-55.234,-53.482,-51.346
628.172,-89.987,-89.209,-88.586,-87.662,-86.719,-85.715,-84.659,-83.337,-81.723,-79.803,-77.649,-75.049,-71.527,-67.230,-61.481,-55.191,-53.516,-51.260
628.272,-89.996,-89.310,-88.531,-87.656,-86.795,-85.782,-84.622,-83.356,-81.781,-79.813,-77.597,-75.104,-71.561,-67.261,-61.520,-55.191,-53.470,-51.358
628.372,-89.926,-89.258,-88.544,-87.564,-86.691,-85.718,-84.549,-83.264,-81.696,-79.938,-77.670,-75.064,-71.475,-67.267,-61.499,-55.264,-53.458,-51.251
628.472,-90.063,-89.285,-88.629,-87.680,-86.777,-85.684,-84.656,-83.353,-81.729,-79.788,-77.628,-75.031,-71.490,-67.322,-61.523,-55.124,-53.485,-51.398
628.571,-89.990,-89.337,-88.495,-87.604,-86.813,-85.806,-84.531,-83.337,-81.778,-79.843,-77.591,-75.116,-71.533,-67.245,-61.621,-55.246,-53.424,-51.300
628.671,-89.951,-89.267,-88.574,-87.607,-86.694,-85.712,-84.567,-83.282,-81.677,-79.871,-77.652,-75.055,-71.429,-67.282,-61.478,-55.200,-53.503,-51.270
628.771,-90.054,-89.304,-88.553,-87.692,-86.829,-85.724,-84.674,-83.316,-81.726,-79.816,-77.594,-75.015,-71.512,-67.355,-61.554,-55.164,-53.494,-51.300
628.871,-89.996,-89.307,-88.461,-87.656,-86.844,-85.785,-84.540,-83.325,-81.766,-79.868,-77.591,-75.146,-71.545,-67.258,-61.536,-55.246,-53.503,-51.172
628.971,-90.002,-89.233,-88.605,-87.631,-86.713,-85.696,-84.549,-83.240,-81.641,-79.932,-77.646,-75.040,-71.457,-67.270,-61.432,-55.069,-53.442,-51.263
629.071,-90.057,-89.297,-88.553,-87.723,-86.841,-85.672,-84.631,-83.353,-81.714,-79.831,-77.554,-75.015,-71.570,-67.337,-61.533,-55.145,-53.372,-51.260
629.171,-89.990,-89.304,-88.470,-87.668,-86.850,-85.757,-84.555,-83.340,-81.732,-79.865,-77.612,-75.131,-71.490,-67.267,-61.487,-55.176,-53.491,-51.196
629.271,-89.972,-89.221,-88.568,-87.619,-86.707,-85.703,-84.598,-83.267,-81.665,-79.880,-77.661,-75.119,-71.463,-67.294,-61.407,-55.093,-53.421,-51.306
629.371,-90.082,-89.294,-88.614,-87.683,-86.703,-85.678,-84.659,-83.270,-81.635,-79.803,-77.585,-75.015,-71.521,-67.334,-61.523,-55.173,-53.400,-51.212
629.471,-89.978,-89.362,-88.474,-87.640,-86.847,-85.806,-84.641,-83.383,-81.735,-79.819,-77.563,-75.098,-71.475,-67.233,-61.481,-55.148,-53.497,-51.254
629.570,-89.951,-89.252,-88.531,-87.628,-86.746,-85.788,-84.583,-83.325,-81.735,-79.929,-77.704,-75.122,-71.420,-67.273,-61.469,-55.099,-53.363,-51.263
629.670,-90.033,-89.304,-88.641,-87.683,-86.725,-85.693,-84.650,-83.228,-81.653,-79.901,-77.625,-75.098,-71.506,-67.352,-61.526,-55.179,-53.436,-51.187
629.770,-90.051,-89.371,-88.535,-87.769,-86.838,-85.715,-84.650,-83.368,-81.662,-79.819,-77.524,-75.125,-71.481,-67.261,-61.484,-55.157,-53.452,-51.212
629.870,-89.914,-89.331,-88.489,-87.637,-86.813,-85.797,-84.583,-83.435,-81.732,-79.901,-77.631,-75.116,-71.494,-67.215,-61.429,-55.161,-53.323,-51.224
629.970,-90.073,-89.316,-88.638,-87.653,-86.722,-85.767,-84.628,-83.289,-81.732,-79.987,-77.725,-75.073,-71.555,-67.291,-61.514,-55.228,-53.403,-51.138
630.070,-90.091,-89.359,-88.596,-87.701,-86.743,-85.675,-84.662,-83.200,-81.613,-79.816,-77.594,-75.018,-71.561,-67.307,-61.545,-55.185,-53.406,-51.187
630.170,-89.993,-89.355,-88.516,-87.585,-86.716,-85.727,-84.604,-83.389,-81.595,-79.764,-77.539,-75.058,-71.445,-67.218,-61.392,-55.051,-53.250,-51.239
630.270,-89.984,-89.276,-88.474,-87.570,-86.826,-85.876,-84.668,-83.420,-81.845,-79.913,-77.612,-75.125,-71.484,-67.245,-61.493,-55.090,-53.329,-51.111
630.370,-90.036,-89.243,-88.684,-87.756,-86.703,-85.742,-84.659,-83.310,-81.717,-79.962,-77.692,-75.031,-71.561,-67.310,-61.542,-55.228,-53.329,-51.059
630.470,-90.097,-89.401,-88.596,-87.729,-86.792,-85.733,-84.607,-83.353,-81.616,-79.822,-77.560,-75.064,-71.484,-67.255,-61.484,-55.081,-53.223,-51.135
630.569,-90.039,-89.368,-88.507,-87.625,-86.761,-85.776,-84.586,-83.310,-81.757,-79.926,-77.597,-75.098,-71.402,-67.249,-61.435,-55.090,-53.314,-51.035
630.669,-90.045,-89.288,-88.672,-87.653,-86.746,-85.641,-84.689,-83.359,-81.720,-79.895,-77.603,-75.101,-71.552,-67.267,-61.505,-55.164,-53.314,-51.035
630.769,-90.012,-89.362,-88.498,-87.665,-86.841,-85.803,-84.616,-83.395,-81.720,-79.919,-77.585,-75.034,-71.512,-67.270,-61.536,-55.194,-53.210,-51.093
630.869,-89.941,-89.313,-88.605,-87.680,-86.777,-85.715,-84.689,-83.380,-81.720,-79.877,-77.692,-75.116,-71.405,-67.255,-61.401,-55.069,-53.207,-51.044
630.969,-90.036,-89.352,-88.580,-87.677,-86.829,-85.733,-84.659,-83.307,-81.720,-79.910,-77.652,-75.058,-71.512,-67.245,-61.472,-55.109,-53.320,-50.977
631.069,-89.996,-89.346,-88.602,-87.671,-86.816,-85.748,-84.622,-83.359,-81.650,-79.880,-77.609,-75.095,-71.439,-67.279,-61.539,-55.139,-53.290,-51.038
631.169,-90.033,-89.371,-88.510,-87.631,-86.728,-85.718,-84.695,-83.325,-81.763,-79.950,-77.670,-75.012,-71.524,-67.203,-61.462,-55.209,-53.159,-51.050
631.269,-90.012,-89.297,-88.620,-87.668,-86.832,-85.806,-84.634,-83.328,-81.732,-79.837,-77.579,-75.113,-71.451,-67.294,-61.423,-55.054,-53.165,-50.943
631.369,-90.015,-89.371,-88.654,-87.692,-86.780,-85.770,-84.647,-83.380,-81.702,-79.865,-77.640,-75.058,-71.542,-67.230,-61.499,-55.185,-53.342,-50.842
631.469,-90.079,-89.371,-88.547,-87.646,-86.777,-85.709,-84.686,-83.374,-81.757,-79.941,-77.676,-75.113,-71.448,-67.276,-61.404,-55.161,-53.238,-51.004
631.568,-89.999,-89.310,-88.599,-87.735,-86.801,-85.779,-84.659,-83.331,-81.735,-79.907,-77.625,-75.156,-71.539,-67.169,-61.514,-55.093,-53.156,-50.958
631.668,-89.993,-89.325,-88.666,-87.775,-86.838,-85.825,-84.653,-83.408,-81.677,-79.855,-77.606,-75.101,-71.487,-67.261,-61.407,-55.188,-53.265,-50.800
631.768,-90.051,-89.371,-88.553,-87.680,-86.783,-85.748,-84.671,-83.386,-81.763,-79.919,-77.701,-75.095,-71.494,-67.227,-61.493,-55.130,-53.146,-50.885
631.868,-90.091,-89.325,-88.541,-87.683,-86.786,-85.797,-84.705,-83.301,-81.735,-79.935,-77.673,-75.143,-71.466,-67.197,-61.462,-55.164,-53.256,-50.815
631.968,-90.027,-89.301,-88.626,-87.732,-86.838,-85.815,-84.665,-83.356,-81.720,-79.892,-77.597,-75.113,-71.503,-67.297,-61.411,-55.161,-53.140,-50.800
632.068,-90.070,-89.371,-88.602,-87.766,-86.823,-85.733,-84.622,-83.417,-81.738,-79.874,-77.634,-75.052,-71.487,-67.267,-61.517,-55.127,-53.244,-50.784
632.168,-90.054,-89.377,-88.565,-87.671,-86.786,-85.767,-84.686,-83.401,-81.808,-79.971,-77.704,-75.137,-71.497,-67.236,-61.414,-55.179,-53.125,-50.818
632.268,-90.042,-89.313,-88.602,-87.735,-86.841,-85.812,-84.720,-83.426,-81.729,-79.898,-77.628,-75.153,-71.466,-67.303,-61.392,-55.182,-53.159,-50.732
632.368,-90.021,-89.371,-88.660,-87.759,-86.786,-85.760,-84.631,-83.389,-81.812,-79.910,-77.658,-75.073,-71.472,-67.319,-61.469,-55.145,-53.165,-50.793
632.468,-90.106,-89.398,-88.568,-87.692,-86.780,-85.785,-84.698,-83.337,-81.833,-79.950,-77.689,-75.089,-71.402,-67.215,-61.499,-55.212,-53.131,-50.705
632.567,-90.060,-89.319,-88.632,-87.778,-86.871,-85.828,-84.729,-83.438,-81.757,-79.861,-77.640,-75.156,-71.527,-67.249,-61.438,-55.179,-53.076,-50.687
632.667,-90.036,-89.413,-88.629,-87.759,-86.813,-85.693,-84.674,-83.374,-81.815,-79.944,-77.689,-75.064,-71.533,-67.297,-61.429,-55.173,-53.149,-50.739
632.767,-90.100,-89.395,-88.620,-87.726,-86.853,-85.794,-84.692,-83.337,-81.744,-79.929,-77.692,-75.165,-71.466,-67.261,-61.508,-55.209,-53.064,-50.647
632.867,-90.045,-89.343,-88.660,-87.769,-86.877,-85.745,-84.628,-83.365,-81.720,-79.840,-77.597,-75.110,-71.570,-67.230,-61.450,-55.252,-52.988,-50.607
632.967,-90.115,-89.420,-88.525,-87.625,-86.740,-85.855,-84.772,-83.389,-81.741,-79.895,-77.667,-75.140,-71.530,-67.322,-61.447,-55.151,-53.012,-50.638
633.067,-90.067,-89.264,-88.614,-87.802,-86.963,-85.843,-84.769,-83.514,-81.821,-79.941,-77.628,-75.043,-71.457,-67.233,-61.517,-55.164,-53.049,-50.705
633.167,-90.005,-89.493,-88.669,-87.766,-86.847,-85.831,-84.775,-83.325,-81.836,-79.984,-77.737,-75.085,-71.579,-67.355,-61.465,-55.170,-52.975,-50.552
633.267,-90.134,-89.368,-88.687,-87.811,-86.908,-85.757,-84.708,-83.398,-81.787,-79.880,-77.646,-75.214,-71.432,-67.346,-61.465,-55.109,-52.972,-50.580
633.367,-90.128,-89.465,-88.672,-87.653,-86.734,-85.739,-84.711,-83.310,-81.766,-79.953,-77.679,-75.110,-71.506,-67.300,-61.517,-55.106,-53.012,-50.577
633.467,-90.121,-89.334,-88.586,-87.677,-86.890,-85.812,-84.702,-83.414,-81.750,-79.901,-77.597,-75.137,-71.585,-67.288,-61.447,-55.133,-52.988,-50.507
633.566,-90.018,-89.368,-88.647,-87.720,-86.829,-85.751,-84.769,-83.368,-81.833,-80.063,-77.698,-75.031,-71.539,-67.322,-61.484,-55.032,-52.969,-50.430
633.666,-90.140,-89.352,-88.715,-87.805,-86.948,-85.837,-84.708,-83.429,-81.793,-79.941,-77.707,-75.104,-71.481,-67.346,-61.368,-55.099,-52.994,-50.528
633.766,-90.103,-89.481,-88.702,-87.744,-86.816,-85.776,-84.680,-83.340,-81.769,-79.962,-77.682,-75.159,-71.457,-67.264,-61.539,-55.048,-52.948,-50.452
633.866,-90.161,-89.404,-88.651,-87.769,-86.893,-85.779,-84.686,-83.463,-81.827,-79.877,-77.682,-75.128,-71.524,-67.258,-61.496,-54.990,-52.945,-50.522
633.966,-90.045,-89.401,-88.617,-87.762,-86.847,-85.806,-84.708,-83.405,-81.754,-80.011,-77.649,-75.153,-71.591,-67.206,-61.426,-55.130,-52.914,-50.488
634.066,-90.103,-89.349,-88.654,-87.830,-86.938,-85.825,-84.705,-83.475,-81.866,-79.892,-77.670,-75.171,-71.539,-67.313,-61.423,-55.130,-52.850,-50.375
634.166,-90.060,-89.481,-88.693,-87.750,-86.829,-85.806,-84.705,-83.392,-81.702,-80.035,-77.704,-75.137,-71.500,-67.261,-61.383,-55.072,-52.942,-50.394
634.266,-90.140,-89.359,-88.681,-87.823,-86.890,-85.803,-84.671,-83.453,-81.818,-79.898,-77.692,-75.150,-71.518,-67.374,-61.505,-55.020,-52.808,-50.378
634.366,-90.030,-89.453,-88.638,-87.701,-86.798,-85.892,-84.753,-83.417,-81.717,-80.045,-77.719,-75.143,-71.548,-67.264,-61.429,-55.090,-52.844,-50.458
634.466,-90.079,-89.380,-88.708,-87.802,-86.920,-85.806,-84.668,-83.432,-81.863,-79.953,-77.670,-75.043,-71.536,-67.349,-61.450,-55.136,-52.725,-50.360
634.565,-90.079,-89.450,-88.602,-87.750,-86.850,-85.873,-84.778,-83.435,-81.808,-80.014,-77.756,-75.183,-71.527,-67.258,-61.401,-55.127,-52.878,-50.363
634.665,-90.067,-89.395,-88.660,-87.823,-86.832,-85.770,-84.665,-83.405,-81.781,-79.950,-77.655,-75.104,-71.463,-67.337,-61.450,-55.118,-52.829,-50.388
634.765,-90.094,-89.426,-88.593,-87.784,-86.896,-85.849,-84.744,-83.444,-81.860,-79.977,-77.713,-75.204,-71.570,-67.236,-61.490,-55.069,-52.826,-50.458
634.865,-90.036,-89.432,-88.705,-87.820,-86.829,-85.876,-84.686,-83.383,-81.778,-79.999,-77.655,-75.070,-71.503,-67.319,-61.438,-55.148,-52.728,-50.333
634.965,-90.103,-89.407,-88.632,-87.820,-86.945,-85.812,-84.720,-83.508,-81.873,-79.944,-77.713,-75.137,-71.603,-67.316,-61.511,-55.130,-52.835,-50.357
635.065,-90.018,-89.471,-88.666,-87.793,-86.829,-85.864,-84.784,-83.389,-81.799,-80.048,-77.655,-75.195,-71.487,-67.328,-61.429,-55.148,-52.716,-50.241
635.165,-90.140,-89.383,-88.660,-87.885,-86.926,-85.812,-84.695,-83.450,-81.805,-79.910,-77.710,-75.159,-71.594,-67.340,-61.499,-55.051,-52.832,-50.256
635.265,-90.094,-89.508,-88.647,-87.750,-86.856,-85.892,-84.821,-83.496,-81.821,-79.984,-77.740,-75.253,-71.521,-67.291,-61.459,-55.157,-52.707,-50.208
635.365,-90.085,-89.432,-88.705,-87.848,-86.865,-85.831,-84.750,-83.466,-81.738,-79.980,-77.655,-75.162,-71.558,-67.355,-61.539,-55.054,-52.802,-50.293
635.465,-90.112,-89.465,-88.632,-87.793,-86.893,-85.861,-84.842,-83.466,-81.894,-79.990,-77.771,-75.201,-71.542,-67.264,-61.465,-55.148,-52.756,-50.146
635.564,-90.091,-89.456,-88.705,-87.781,-86.850,-85.883,-84.702,-83.350,-81.796,-79.990,-77.658,-75.220,-71.509,-67.319,-61.508,-55.060,-52.725,-50.256
635.664,-90.158,-89.401,-88.672,-87.839,-86.935,-85.825,-84.772,-83.499,-81.863,-79.895,-77.725,-75.162,-71.576,-67.285,-61.469,-55.133,-52.710,-50.201
635.764,-90.067,-89.511,-88.651,-87.775,-86.819,-85.941,-84.781,-83.389,-81.833,-80.048,-77.689,-75.217,-71.512,-67.313,-61.496,-55.112,-52.689,-50.183
635.864,-90.097,-89.362,-88.672,-87.912,-86.938,-85.834,-84.720,-83.435,-81.790,-79.990,-77.676,-75.137,-71.603,-67.386,-61.526,-55.115,-52.707,-50.162
635.964,-90.079,-89.484,-88.651,-87.820,-86.945,-85.913,-84.842,-83.496,-81.937,-80.066,-77.777,-75.150,-71.561,-67.245,-61.450,-55.099,-52.609,-50.104
636.064,-90.057,-89.478,-88.757,-87.811,-86.838,-85.910,-84.747,-83.350,-81.833,-80.035,-77.655,-75.143,-71.512,-67.377,-61.554,-55.087,-52.701,-50.110
636.164,-90.161,-89.395,-88.696,-87.848,-86.905,-85.846,-84.790,-83.484,-81.741,-79.922,-77.719,-75.180,-71.567,-67.343,-61.420,-55.145,-52.646,-50.012
636.264,-90.060,-89.471,-88.666,-87.781,-86.884,-85.931,-84.821,-83.420,-81.900,-80.023,-77.652,-75.195,-71.536,-67.349,-61.481,-55.109,-52.676,-50.098
636.364,-90.076,-89.417,-88.708,-87.851,-86.838,-85.846,-84.769,-83.368,-81.741,-79.996,-77.664,-75.137,-71.616,-67.346,-61.478,-55.121,-52.618,-49.945
636.464,-90.125,-89.450,-88.623,-87.811,-86.920,-85.870,-84.818,-83.502,-81.848,-80.011,-77.722,-75.134,-71.521,-67.334,-61.447,-55.121,-52.551,-50.061
636.563,-90.039,-89.478,-88.727,-87.747,-86.810,-85.895,-84.769,-83.386,-81.857,-80.063,-77.655,-75.208,-71.542,-67.386,-61.569,-55.072,-52.676,-49.985
636.663,-90.094,-89.392,-88.684,-87.851,-86.917,-85.815,-84.732,-83.432,-81.818,-79.965,-77.713,-75.085,-71.588,-67.316,-61.514,-55.124,-52.545,-49.997
636.763,-90.042,-89.450,-88.638,-87.769,-86.865,-85.849,-84.814,-83.469,-81.876,-80.066,-77.686,-75.150,-71.524,-67.279,-61.502,-55.075,-52.603,-49.960
636.863,-90.045,-89.447,-88.712,-87.766,-86.795,-85.913,-84.760,-83.380,-81.808,-80.051,-77.631,-75.238,-71.588,-67.355,-61.533,-55.136,-52.573,-49.857
636.963,-90.125,-89.413,-88.626,-87.854,-86.938,-85.825,-84.708,-83.414,-81.799,-79.932,-77.731,-75.070,-71.542,-67.343,-61.465,-55.069,-52.637,-49.911
637.063,-90.030,-89.468,-88.589,-87.787,-86.887,-85.895,-84.830,-83.456,-81.854,-80.023,-77.673,-75.165,-71.539,-67.380,-61.581,-55.011,-52.640,-49.841
637.163,-90.073,-89.432,-88.693,-87.820,-86.859,-85.904,-84.714,-83.411,-81.760,-80.020,-77.640,-75.171,-71.646,-67.383,-61.441,-55.099,-52.530,-49.878
637.263,-90.137,-89.404,-88.638,-87.891,-86.896,-85.825,-84.711,-83.456,-81.842,-79.904,-77.731,-75.082,-71.515,-67.313,-61.523,-55.069,-52.539,-49.939
637.363,-90.048,-89.481,-88.626,-87.784,-86.865,-85.843,-84.827,-83.426,-81.870,-80.038,-77.710,-75.162,-71.521,-67.361,-61.526,-55.042,-52.521,-49.792
637.463,-90.051,-89.438,-88.718,-87.756,-86.807,-85.956,-84.720,-83.374,-81.775,-80.066,-77.661,-75.174,-71.606,-67.371,-61.481,-55.148,-52.478,-49.899
637.562,-90.146,-89.337,-88.614,-87.866,-86.856,-85.843,-84.738,-83.441,-81.827,-79.996,-77.777,-75.131,-71.512,-67.270,-61.496,-55.045,-52.542,-49.881
637.662,-90.033,-89.471,-88.644,-87.811,-86.911,-85.840,-84.778,-83.511,-81.821,-80.014,-77.719,-75.137,-71.527,-67.361,-61.548,-55.045,-52.408,-49.786
637.762,-90.012,-89.410,-88.742,-87.796,-86.798,-85.925,-84.702,-83.353,-81.711,-80.051,-77.625,-75.238,-71.579,-67.368,-61.441,-55.124,-52.512,-49.832
637.862,-90.173,-89.401,-88.684,-87.811,-86.826,-85.855,-84.702,-83.377,-81.805,-79.929,-77.701,-75.183,-71.530,-67.249,-61.493,-54.987,-52.457,-49.701
637.962,-90.051,-89.401,-88.586,-87.842,-86.905,-85.831,-84.772,-83.456,-81.866,-79.980,-77.774,-75.119,-71.518,-67.264,-61.517,-55.051,-52.371,-49.652
638.062,-89.975,-89.417,-88.690,-87.772,-86.838,-85.938,-84.790,-83.435,-81.784,-80.087,-77.667,-75.208,-71.609,-67.386,-61.398,-55.124,-52.499,-49.765
638.162,-90.100,-89.355,-88.733,-87.823,-86.789,-85.904,-84.680,-83.353,-81.790,-80.014,-77.731,-75.235,-71.539,-67.285,-61.475,-55.020,-52.411,-49.625
