Time S,1e-09 A
52.98529852985299,-0.06410989329324285
53.01530153015302,-0.06405590139435424
53.045304530453045,-0.06400165314477
53.07530753075307,-0.063947136934801
53.10531053105311,-0.06389234068918734
53.13531353135314,-0.0638372518437065
53.16531653165317,-0.06378185731970687
53.195319531953196,-0.06372614349672329
53.22532253225322,-0.06367009618424088
53.25532553255326,-0.06361370059138219
53.28532853285329,-0.06355694129366124
53.31533153315331,-0.06349980219905615
53.34533453345335,-0.06344226651111773
53.375337533753374,-0.06338431668871997
53.40534053405341,-0.06332593440491491
53.43534353435344,-0.0632671005017365
53.46534653465346,-0.06320779494235529
53.4953495349535,-0.0631479967593821
53.525352535253525,-0.06308768400048315
53.55535553555356,-0.06302683366868325
53.585358535853594,-0.0629654216599424
53.615361536153614,-0.06290342269539256
53.64536453645365,-0.06284081024871294
53.675367536753676,-0.06277755646775762
53.70537053705371,-0.0627136320907288
53.73537353735373,-0.06264900635596299
53.765376537653765,-0.06258364690520207
53.7953795379538,-0.06251751967695596
53.82538253825383,-0.06245058879553092
53.85538553855386,-0.06238281644792462
53.88538853885388,-0.06231416275042473
53.915391539153916,-0.062244585608145664
53.94539453945395,-0.0621740405588989
53.97539753975398,-0.06210248060474327
54.00540054005401,-0.062029856031051836
54.03540354035403,-0.06195611425056373
54.06540654065407,-0.06188120012997464
54.0954095409541,-0.06180505520081808
54.12541254125413,-0.06172761715499732
54.155415541554156,-0.06164881969453813
54.18541854185418,-0.06156859226706661
54.21542154215422,-0.06148685974692092
54.24542454245425,-0.061403542085537124
54.27542754275428,-0.061318554131930644
54.30543054305431,-0.061231805329189606
54.335433543354334,-0.06114319878095091
54.36543654365437,-0.0610526307333482
54.395439543954396,-0.060959990024366875
54.42544254425443,-0.060865157456137686
54.45544554455446,-0.06076800526820346
54.485448544854485,-0.060668396395442595
54.51545154515452,-0.06056618332411243
54.54545454545455,-0.06046120708552445
54.575457545754574,-0.06035329619759712
54.60546054605461,-0.06024226560255437
54.635463546354636,-0.06012791524554799
54.66546654665467,-0.06001002841205147
54.6954695469547,-0.05988837002253537
54.725472547254725,-0.05976268478475749
54.75547554755476,-0.0596326949336007
54.78547854785479,-0.059498097720555934
54.81548154815482,-0.05935856263491496
54.84548454845484,-0.05921372817683458
54.875487548754876,-0.05906319820963919
54.90549054905491,-0.058906537785854876
54.93549354935494,-0.05874326837003717
54.96549654965497,-0.058572862350901145
54.99549954995499,-0.058394736713339876
55.02550255025503,-0.05820824568596422
55.055505550555054,-0.058012672197187976
55.08550855085509,-0.05780721858258542
55.11551155115512,-0.057590996874465186
55.14551455145514,-0.057363012479953984
55.17551755175518,-0.05712214900038656
55.205520552055205,-0.05686715082068894
55.23552355235524,-0.056596599578984844
55.26552655265527,-0.056308888586891384
55.295529552955294,-0.05600219123166464
55.32553255325533,-0.05567442316458712
55.355535553555356,-0.055323196841349426
55.38553855385539,-0.05494576635393911
55.41554155415542,-0.05453896025428709
55.445544554455445,-0.05409909937173775
55.47554755475548,-0.05362189575465892
55.50555055505551,-0.053102327786221565
55.53555355535554,-0.05253448502255882
55.56555655565557,-0.051911374405689395
55.595559555955596,-0.05122467727334058
55.62556255625563,-0.05046444349103894
55.65556555655566,-0.049618705306255576
55.685568556855685,-0.04867298891533414
55.71557155715571,-0.04760969681736689
55.74557455745575,-0.046407321255859696
55.77557755775578,-0.04503932275512623
55.80558055805581,-0.04347309129276451
55.835583558355836,-0.04166880751844927
55.86558655865586,-0.03957751684134295
55.8955895589559,-0.037139380608095185
