Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
1708.5999755859,-48.828125,-47.9125976563,-22.5830078125,-47.3022460938,-46.9970703125
1708.6999511719,-48.2177734375,-44.8608398438,-34.1796875,-47.3022460938,-44.5556640625
1708.8000488281,-48.2177734375,-47.3022460938,-37.841796875,-46.6918945313,-46.6918945313
1708.9000244141,-48.2177734375,-45.4711914063,-42.4194335938,-48.2177734375,-46.9970703125
1709,-48.2177734375,-46.6918945313,-45.4711914063,-46.38671875,-46.0815429688
1709.0999755859,-47.607421875,-45.166015625,-46.6918945313,-48.2177734375,-45.166015625
1709.1999511719,-47.3022460938,-46.38671875,-48.828125,-46.38671875,-46.0815429688
1709.3000488281,-47.3022460938,-46.0815429688,-47.607421875,-46.38671875,-46.38671875
1709.4000244141,-48.828125,-44.8608398438,-48.2177734375,-46.38671875,-46.6918945313
1709.5,-46.9970703125,-46.0815429688,-49.4384765625,-47.3022460938,-46.9970703125
1709.5999755859,-47.3022460938,-44.5556640625,-49.7436523438,-48.2177734375,-46.38671875
1709.6999511719,-47.607421875,-44.5556640625,-50.048828125,-46.9970703125,-46.38671875
1709.8000488281,-46.6918945313,-43.9453125,-48.2177734375,-46.6918945313,-45.7763671875
1709.9000244141,-46.0815429688,-43.3349609375,-48.2177734375,-46.38671875,-46.0815429688
1710,-46.38671875,-40.283203125,-48.828125,-46.6918945313,-45.7763671875
1710.0999755859,-46.9970703125,-32.6538085938,-49.7436523438,-46.0815429688,-44.5556640625
1710.1999511719,-46.9970703125,-21.6674804688,-47.9125976563,-46.6918945313,-45.166015625
1710.3000488281,-46.38671875,-0.9155273438,-47.607421875,-46.9970703125,-44.2504882813
1710.4000244141,-46.0815429688,7.9345703125,-48.828125,-45.166015625,-44.2504882813
1710.5,-44.8608398438,1.220703125,-47.607421875,-46.6918945313,-45.166015625
1710.5999755859,-46.0815429688,-10.986328125,-48.2177734375,-45.7763671875,-44.5556640625
1710.6999511719,-45.166015625,-24.4140625,-48.2177734375,-46.0815429688,-46.6918945313
1710.8000488281,-45.4711914063,-33.2641601563,-48.2177734375,-46.0815429688,-45.4711914063
1710.9000244141,-44.2504882813,-39.3676757813,-47.9125976563,-46.6918945313,-44.5556640625
1711,-44.8608398438,-42.4194335938,-48.2177734375,-46.0815429688,-43.9453125
1711.0999755859,-43.3349609375,-44.8608398438,-47.607421875,-45.4711914063,-44.2504882813
1711.1999511719,-44.2504882813,-47.3022460938,-46.0815429688,-45.4711914063,-42.4194335938
1711.3000488281,-43.6401367188,-46.9970703125,-46.6918945313,-45.4711914063,-41.1987304688
1711.4000244141,-37.841796875,-49.1333007813,-46.0815429688,-46.38671875,-35.400390625
1711.5,-32.0434570313,-49.4384765625,-46.38671875,-45.4711914063,-24.7192382813
1711.5999755859,-19.53125,-49.7436523438,-47.607421875,-43.9453125,-6.4086914063
1711.6999511719,0.6103515625,-48.828125,-46.6918945313,-44.8608398438,8.544921875
1711.8000488281,9.1552734375,-48.2177734375,-46.38671875,-45.4711914063,9.765625
1711.9000244141,1.5258789063,-49.4384765625,-45.4711914063,-45.166015625,3.0517578125
1712,-14.9536132813,-49.1333007813,-46.0815429688,-44.5556640625,-10.0708007813
1712.0999755859,-26.85546875,-49.7436523438,-46.6918945313,-43.9453125,-21.97265625
1712.1999511719,-36.9262695313,-47.9125976563,-46.9970703125,-42.1142578125,-31.1279296875
1712.3000488281,-41.50390625,-48.2177734375,-45.166015625,-36.0107421875,-36.0107421875
1712.4000244141,-43.9453125,-46.6918945313,-45.166015625,-27.1606445313,-39.6728515625
1712.5,-45.4711914063,-48.2177734375,-46.38671875,-9.765625,-42.1142578125
1712.5999755859,-47.607421875,-49.7436523438,-46.0815429688,5.4931640625,-45.166015625
1712.6999511719,-49.4384765625,-47.3022460938,-45.4711914063,10.0708007813,-45.166015625
1712.8000488281,-49.1333007813,-46.9970703125,-43.9453125,2.1362304688,-46.9970703125
1712.9000244141,-48.5229492188,-46.0815429688,-40.283203125,-13.1225585938,-46.9970703125
1713,-48.828125,-47.9125976563,-36.62109375,-24.1088867188,-47.607421875
1713.0999755859,-50.048828125,-46.38671875,-27.4658203125,-31.4331054688,-46.9970703125
1713.1999511719,-50.3540039063,-45.7763671875,-10.986328125,-36.62109375,-46.9970703125
1713.3000488281,-48.828125,-46.9970703125,5.7983398438,-41.50390625,-46.9970703125
1713.4000244141,-48.828125,-46.9970703125,7.6293945313,-43.3349609375,-46.0815429688
1713.5,-49.4384765625,-46.9970703125,-0.9155273438,-45.166015625,-48.2177734375
1713.5999755859,-49.7436523438,-46.38671875,-14.6484375,-47.607421875,-48.2177734375
1713.6999511719,-47.607421875,-46.9970703125,-28.3813476563,-46.9970703125,-46.38671875
1713.8000488281,-47.3022460938,-46.6918945313,-34.4848632813,-46.6918945313,-47.3022460938
1713.9000244141,-48.828125,-44.8608398438,-40.283203125,-48.828125,-47.607421875
1714,-48.2177734375,-46.38671875,-43.3349609375,-47.607421875,-46.0815429688
1714.0999755859,-48.5229492188,-46.38671875,-44.8608398438,-47.607421875,-46.6918945313
1714.1999511719,-47.9125976563,-45.166015625,-46.0815429688,-49.1333007813,-47.3022460938
1714.3000488281,-48.2177734375,-45.166015625,-48.5229492188,-48.2177734375,-45.4711914063
1714.4000244141,-46.9970703125,-45.4711914063,-47.9125976563,-48.828125,-46.9970703125
1714.5,-47.9125976563,-44.2504882813,-47.607421875,-48.828125,-45.7763671875
1714.5999755859,-46.6918945313,-42.1142578125,-50.048828125,-48.828125,-46.0815429688
1714.6999511719,-47.3022460938,-39.0625,-48.2177734375,-49.1333007813,-45.7763671875
1714.8000488281,-47.3022460938,-30.2124023438,-48.2177734375,-46.9970703125,-44.2504882813
1714.9000244141,-46.6918945313,-18.0053710938,-49.1333007813,-47.9125976563,-47.3022460938
1715,-46.0815429688,1.220703125,-47.3022460938,-48.2177734375,-45.4711914063
1715.0999755859,-46.6918945313,9.1552734375,-49.1333007813,-46.38671875,-46.38671875
1715.1999511719,-46.38671875,1.220703125,-47.9125976563,-48.5229492188,-45.4711914063
1715.3000488281,-45.166015625,-12.8173828125,-47.3022460938,-46.6918945313,-45.7763671875
1715.4000244141,-46.6918945313,-25.634765625,-49.1333007813,-48.828125,-46.6918945313
1715.5,-46.0815429688,-35.400390625,-46.9970703125,-45.7763671875,-44.8608398438
1715.5999755859,-45.4711914063,-39.9780273438,-47.9125976563,-47.9125976563,-46.6918945313
1715.6999511719,-45.7763671875,-43.3349609375,-47.9125976563,-46.0815429688,-44.5556640625
1715.8000488281,-45.166015625,-45.166015625,-47.9125976563,-47.607421875,-45.7763671875
1715.9000244141,-46.38671875,-46.9970703125,-47.3022460938,-46.38671875,-44.5556640625
1716,-44.5556640625,-48.2177734375,-46.9970703125,-46.9970703125,-45.7763671875
1716.0999755859,-45.7763671875,-48.5229492188,-47.3022460938,-46.38671875,-44.8608398438
1716.1999511719,-43.3349609375,-49.4384765625,-46.38671875,-46.6918945313,-46.0815429688
1716.3000488281,-38.4521484375,-48.5229492188,-46.9970703125,-44.5556640625,-44.2504882813
1716.4000244141,-32.6538085938,-49.7436523438,-45.166015625,-49.1333007813,-45.166015625
1716.5,-19.2260742188,-48.5229492188,-48.2177734375,-46.0815429688,-43.9453125
1716.5999755859,-0.6103515625,-50.9643554688,-46.0815429688,-46.38671875,-45.4711914063
1716.6999511719,9.1552734375,-48.828125,-48.2177734375,-45.166015625,-44.2504882813
