Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
21.79999924,-43.33496094,-42.41943359,-40.28320313,-42.11425781,-43.9453125
21.89999962,-43.9453125,-43.02978516,-39.97802734,-41.19873047,-44.55566406
22,-42.72460938,-40.89355469,-39.97802734,-40.28320313,-41.50390625
22.10000038,-42.72460938,-43.02978516,-38.75732422,-41.80908203,-43.02978516
22.20000076,-41.80908203,-41.50390625,-40.58837891,-41.19873047,-42.41943359
22.29999924,-42.41943359,-44.55566406,-39.0625,-40.58837891,-42.11425781
22.39999962,-43.02978516,-41.19873047,-42.41943359,-41.50390625,-43.02978516
22.5,-42.72460938,-42.72460938,-39.36767578,-40.89355469,-42.41943359
22.60000038,-42.41943359,-41.80908203,-40.58837891,-42.41943359,-42.72460938
22.70000076,-42.41943359,-40.89355469,-38.75732422,-40.58837891,-41.80908203
22.79999924,-43.64013672,-42.11425781,-41.50390625,-41.19873047,-43.64013672
22.89999962,-43.9453125,-42.41943359,-38.14697266,-41.19873047,-41.19873047
23,-43.64013672,-43.33496094,-40.58837891,-40.58837891,-41.50390625
23.10000038,-43.9453125,-41.50390625,-39.36767578,-41.19873047,-43.64013672
23.20000076,-44.25048828,-41.80908203,-40.58837891,-41.19873047,-41.80908203
23.29999924,-44.25048828,-40.58837891,-39.36767578,-42.11425781,-43.02978516
23.39999962,-43.33496094,-41.19873047,-40.28320313,-40.89355469,-42.11425781
23.5,-42.41943359,-39.97802734,-38.75732422,-40.58837891,-41.50390625
23.60000038,-42.72460938,-39.67285156,-39.97802734,-39.67285156,-42.72460938
23.70000076,-41.50390625,-42.72460938,-40.28320313,-41.80908203,-41.80908203
23.79999924,-43.64013672,-39.67285156,-40.58837891,-39.67285156,-43.33496094
23.89999962,-44.25048828,-41.80908203,-39.0625,-41.80908203,-42.41943359
24,-43.33496094,-41.19873047,-40.28320313,-40.28320313,-41.50390625
24.10000038,-42.41943359,-41.80908203,-40.58837891,-42.41943359,-42.11425781
24.20000076,-41.80908203,-42.11425781,-40.89355469,-39.67285156,-40.89355469
24.29999924,-44.55566406,-42.72460938,-39.97802734,-41.80908203,-42.41943359
24.39999962,-43.33496094,-43.02978516,-40.89355469,-40.28320313,-41.19873047
24.5,-43.9453125,-41.19873047,-41.19873047,-42.11425781,-42.72460938
24.60000038,-43.33496094,-42.11425781,-39.97802734,-41.19873047,-41.50390625
24.70000076,-42.41943359,-40.28320313,-40.28320313,-40.28320313,-43.02978516
24.79999924,-43.33496094,-41.50390625,-39.97802734,-41.80908203,-42.11425781
24.89999962,-43.64013672,-41.80908203,-39.67285156,-41.19873047,-41.19873047
25,-43.64013672,-41.80908203,-39.0625,-40.28320313,-42.41943359
25.10000038,-41.80908203,-41.80908203,-39.97802734,-41.19873047,-40.58837891
25.20000076,-43.64013672,-40.58837891,-40.28320313,-39.36767578,-43.33496094
25.29999924,-43.64013672,-42.11425781,-38.75732422,-41.50390625,-39.97802734
25.39999962,-42.41943359,-42.41943359,-39.36767578,-40.28320313,-42.41943359
25.5,-41.50390625,-41.80908203,-38.75732422,-39.36767578,-39.97802734
25.60000038,-43.64013672,-40.58837891,-39.97802734,-39.97802734,-42.41943359
25.70000076,-44.55566406,-40.89355469,-41.19873047,-39.67285156,-40.89355469
25.79999924,-43.02978516,-43.02978516,-40.58837891,-41.19873047,-39.36767578
25.89999962,-43.9453125,-42.11425781,-40.28320313,-39.97802734,-42.72460938
26,-43.9453125,-41.50390625,-38.75732422,-40.28320313,-41.19873047
26.10000038,-42.72460938,-39.36767578,-39.0625,-41.19873047,-42.72460938
26.20000076,-42.72460938,-41.80908203,-40.28320313,-41.80908203,-41.80908203
26.29999924,-44.25048828,-41.50390625,-39.97802734,-41.80908203,-41.80908203
26.39999962,-44.25048828,-40.58837891,-40.58837891,-42.11425781,-41.50390625
26.5,-42.72460938,-41.80908203,-39.36767578,-42.11425781,-40.89355469
26.60000038,-44.25048828,-42.11425781,-39.0625,-40.58837891,-44.25048828
26.70000076,-43.33496094,-42.11425781,-39.36767578,-40.58837891,-41.50390625
26.79999924,-43.33496094,-39.67285156,-40.89355469,-40.28320313,-42.11425781
26.89999962,-43.33496094,-41.50390625,-38.45214844,-40.58837891,-40.89355469
27,-42.72460938,-41.80908203,-39.36767578,-41.50390625,-42.11425781
27.10000038,-44.55566406,-40.58837891,-41.19873047,-41.19873047,-41.19873047
27.20000076,-43.64013672,-41.50390625,-40.28320313,-43.02978516,-41.19873047
27.29999924,-43.02978516,-42.11425781,-40.28320313,-40.28320313,-43.02978516
27.39999962,-43.9453125,-40.89355469,-38.75732422,-39.36767578,-40.28320313
27.5,-42.11425781,-40.58837891,-40.89355469,-40.89355469,-40.58837891
27.60000038,-43.33496094,-41.19873047,-39.97802734,-42.41943359,-39.97802734
27.70000076,-43.64013672,-40.58837891,-38.75732422,-40.58837891,-40.28320313
27.79999924,-42.11425781,-41.19873047,-40.58837891,-39.97802734,-40.58837891
27.89999962,-43.9453125,-41.80908203,-40.58837891,-40.89355469,-40.89355469
28,-43.02978516,-39.36767578,-39.97802734,-41.19873047,-43.64013672
28.10000038,-43.64013672,-42.11425781,-38.14697266,-41.80908203,-41.19873047
28.20000076,-43.02978516,-40.58837891,-39.97802734,-40.28320313,-41.50390625
28.29999924,-43.64013672,-40.58837891,-39.97802734,-39.67285156,-39.67285156
28.39999962,-43.02978516,-42.41943359,-38.45214844,-39.97802734,-39.67285156
28.5,-44.86083984,-40.58837891,-41.50390625,-40.89355469,-41.50390625
28.60000038,-43.02978516,-42.72460938,-39.97802734,-41.19873047,-41.50390625
28.70000076,-43.64013672,-40.58837891,-39.67285156,-39.97802734,-42.11425781
28.79999924,-43.64013672,-41.80908203,-39.67285156,-41.50390625,-40.28320313
28.89999962,-43.02978516,-40.89355469,-40.28320313,-41.19873047,-41.19873047
29,-43.9453125,-41.19873047,-38.14697266,-39.97802734,-40.89355469
29.10000038,-42.72460938,-42.41943359,-40.58837891,-40.28320313,-41.19873047
29.20000076,-44.25048828,-39.97802734,-40.28320313,-41.19873047,-41.19873047
29.29999924,-42.41943359,-41.80908203,-39.36767578,-41.19873047,-40.28320313
29.39999962,-43.02978516,-39.97802734,-40.89355469,-39.67285156,-41.19873047
29.5,-43.64013672,-42.41943359,-38.14697266,-42.41943359,-41.50390625
29.60000038,-43.64013672,-40.28320313,-39.97802734,-40.58837891,-41.80908203
29.70000076,-44.25048828,-41.80908203,-37.84179688,-39.97802734,-40.28320313
29.79999924,-43.02978516,-40.58837891,-38.75732422,-40.58837891,-39.97802734
29.89999962,-43.33496094,-41.50390625,-40.58837891,-40.28320313,-42.11425781
30,-43.02978516,-40.58837891,-38.14697266,-41.50390625,-40.58837891
30.10000038,-43.02978516,-41.19873047,-40.28320313,-41.19873047,-40.89355469
30.20000076,-42.41943359,-40.28320313,-39.0625,-40.58837891,-40.58837891
30.29999924,-43.64013672,-41.50390625,-40.58837891,-40.58837891,-41.50390625
30.39999962,-45.77636719,-40.58837891,-38.45214844,-41.50390625,-39.97802734
30.5,-43.9453125,-42.11425781,-39.0625,-38.75732422,-39.36767578
30.60000038,-44.25048828,-39.97802734,-40.58837891,-41.19873047,-42.41943359
30.70000076,-43.02978516,-41.80908203,-39.67285156,-41.80908203,-40.58837891
30.79999924,-43.02978516,-39.67285156,-39.97802734,-40.28320313,-40.28320313
30.89999962,-42.41943359,-41.19873047,-39.97802734,-41.80908203,-41.50390625
31,-42.72460938,-39.67285156,-40.28320313,-39.36767578,-41.19873047
31.10000038,-43.64013672,-39.97802734,-38.75732422,-41.80908203,-39.0625
31.20000076,-43.33496094,-40.89355469,-39.0625,-40.58837891,-41.19873047
31.29999924,-43.64013672,-40.28320313,-40.28320313,-41.19873047,-41.80908203
31.39999962,-42.72460938,-41.80908203,-39.97802734,-41.19873047,-39.97802734
